"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2015-12-19,4,2016-01-16,"1%",1.45897675072753,0.01,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"2.5%",1.56187845663743,0.025,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"5%",1.69997013344495,0.05,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"10%",1.77461693462619,0.1,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"15%",1.8193112701349,0.15,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"20%",1.91211270822551,0.2,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"25%",1.98457050517583,0.25,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"30%",2.05249018604202,0.3,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"35%",2.0760366494387,0.35,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"40%",2.11644148686165,0.4,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"45%",2.16794666734802,0.45,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"50%",2.21529392793052,0.5,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"55%",2.25710413085708,0.55,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"60%",2.3373258465045,0.6,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"65%",2.42772628577135,0.65,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"70%",2.51338986253711,0.7,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"75%",2.60674080806492,0.75,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"80%",2.71111119128815,0.8,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"85%",2.81200941553267,0.85,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"90%",3.03126312148854,0.9,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"95%",3.16155707164313,0.95,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"97.5%",3.30441116993165,0.975,"ili perc","quantile"
"US National",2015-12-19,4,2016-01-16,"99%",4.15027719441296,0.99,"ili perc","quantile"
