"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2015-11-07,4,2015-12-05,"1%",1.5513550802088,0.01,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"2.5%",1.58530303647589,0.025,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"5%",1.66436283514362,0.05,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"10%",1.74746909098662,0.1,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"15%",1.78925332797101,0.15,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"20%",1.82666350829186,0.2,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"25%",1.84153090947025,0.25,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"30%",1.86781768932137,0.3,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"35%",1.88161240962951,0.35,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"40%",1.91633333112461,0.4,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"45%",1.94496783034822,0.45,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"50%",1.97088226688353,0.5,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"55%",2.00244272758094,0.55,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"60%",2.03087181824581,0.6,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"65%",2.05102952014536,0.65,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"70%",2.08938198775296,0.7,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"75%",2.11518543791548,0.75,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"80%",2.12950589497916,0.8,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"85%",2.1796229976528,0.85,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"90%",2.27995276378081,0.9,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"95%",2.36225084365514,0.95,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"97.5%",2.55924475814811,0.975,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,"99%",2.69589493522236,0.99,"ili perc","quantile"
