"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2015-12-05,4,2016-01-02,"1%",1.14382461126468,0.01,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"2.5%",1.28594164456975,0.025,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"5%",1.37999867796175,0.05,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"10%",1.46221206038763,0.1,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"15%",1.56654089137887,0.15,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"20%",1.71831363352485,0.2,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"25%",1.82774220475519,0.25,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"30%",1.89112150789164,0.3,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"35%",1.94271163499112,0.35,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"40%",2.00210151769512,0.4,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"45%",2.08619900445135,0.45,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"50%",2.12520190353231,0.5,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"55%",2.17917776167584,0.55,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"60%",2.22760117382067,0.6,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"65%",2.27738597704288,0.65,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"70%",2.33812913927953,0.7,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"75%",2.50941047333889,0.75,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"80%",2.59075167535603,0.8,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"85%",2.70292052339326,0.85,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"90%",2.81669762050342,0.9,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"95%",3.08511202529845,0.95,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"97.5%",3.22811923343346,0.975,"ili perc","quantile"
"US National",2015-12-05,4,2016-01-02,"99%",3.37937228603046,0.99,"ili perc","quantile"
