"location","origin_date","horizon","target_end_date","quantile","value","output_type_id","target","output_type"
"US National",2015-11-14,4,2015-12-12,"1%",1.50371210378445,0.01,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"2.5%",1.61239801037783,0.025,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"5%",1.70350549478234,0.05,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"10%",1.78348844062135,0.1,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"15%",1.83286111905688,0.15,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"20%",1.86737329984304,0.2,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"25%",1.90851141754086,0.25,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"30%",1.94821436850862,0.3,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"35%",1.96781426758164,0.35,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"40%",1.97468999918386,0.4,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"45%",1.99928585957634,0.45,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"50%",2.01578785640806,0.5,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"55%",2.05509878270367,0.55,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"60%",2.07409738906217,0.6,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"65%",2.08781761868682,0.65,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"70%",2.09685621511145,0.7,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"75%",2.12424984842227,0.75,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"80%",2.14906469286404,0.8,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"85%",2.18541281547669,0.85,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"90%",2.20757599642535,0.9,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"95%",2.31585931571408,0.95,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"97.5%",2.34728050029834,0.975,"ili perc","quantile"
"US National",2015-11-14,4,2015-12-12,"99%",2.38859300249057,0.99,"ili perc","quantile"
