"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-03-31,1,2018-04-07,0.01,"ili perc","quantile",0.929404701953105
"HHS Region 1",2018-03-31,1,2018-04-07,0.025,"ili perc","quantile",1.03312332797824
"HHS Region 1",2018-03-31,1,2018-04-07,0.05,"ili perc","quantile",1.10992962359162
"HHS Region 1",2018-03-31,1,2018-04-07,0.1,"ili perc","quantile",1.21166457085806
"HHS Region 1",2018-03-31,1,2018-04-07,0.15,"ili perc","quantile",1.25889021969445
"HHS Region 1",2018-03-31,1,2018-04-07,0.2,"ili perc","quantile",1.3324279312866
"HHS Region 1",2018-03-31,1,2018-04-07,0.25,"ili perc","quantile",1.36338262790184
"HHS Region 1",2018-03-31,1,2018-04-07,0.3,"ili perc","quantile",1.39565134146822
"HHS Region 1",2018-03-31,1,2018-04-07,0.35,"ili perc","quantile",1.42230393034063
"HHS Region 1",2018-03-31,1,2018-04-07,0.4,"ili perc","quantile",1.47123526845955
"HHS Region 1",2018-03-31,1,2018-04-07,0.45,"ili perc","quantile",1.4923596804915
"HHS Region 1",2018-03-31,1,2018-04-07,0.5,"ili perc","quantile",1.5296849970313
"HHS Region 1",2018-03-31,1,2018-04-07,0.55,"ili perc","quantile",1.55746127847402
"HHS Region 1",2018-03-31,1,2018-04-07,0.6,"ili perc","quantile",1.58170976562608
"HHS Region 1",2018-03-31,1,2018-04-07,0.65,"ili perc","quantile",1.61972214468205
"HHS Region 1",2018-03-31,1,2018-04-07,0.7,"ili perc","quantile",1.67694540695594
"HHS Region 1",2018-03-31,1,2018-04-07,0.75,"ili perc","quantile",1.73061749603119
"HHS Region 1",2018-03-31,1,2018-04-07,0.8,"ili perc","quantile",1.79103867640254
"HHS Region 1",2018-03-31,1,2018-04-07,0.85,"ili perc","quantile",1.87623700038282
"HHS Region 1",2018-03-31,1,2018-04-07,0.9,"ili perc","quantile",2.05173770718681
"HHS Region 1",2018-03-31,1,2018-04-07,0.95,"ili perc","quantile",2.28516019376008
"HHS Region 1",2018-03-31,1,2018-04-07,0.975,"ili perc","quantile",2.66297765748318
"HHS Region 1",2018-03-31,1,2018-04-07,0.99,"ili perc","quantile",3.06560092113591
"HHS Region 1",2018-03-31,2,2018-04-14,0.01,"ili perc","quantile",0.643531139222477
"HHS Region 1",2018-03-31,2,2018-04-14,0.025,"ili perc","quantile",0.709315838611388
"HHS Region 1",2018-03-31,2,2018-04-14,0.05,"ili perc","quantile",0.871136460540709
"HHS Region 1",2018-03-31,2,2018-04-14,0.1,"ili perc","quantile",1.05568521323311
"HHS Region 1",2018-03-31,2,2018-04-14,0.15,"ili perc","quantile",1.1759277301423
"HHS Region 1",2018-03-31,2,2018-04-14,0.2,"ili perc","quantile",1.23409999805127
"HHS Region 1",2018-03-31,2,2018-04-14,0.25,"ili perc","quantile",1.28157857966654
"HHS Region 1",2018-03-31,2,2018-04-14,0.3,"ili perc","quantile",1.34002757186138
"HHS Region 1",2018-03-31,2,2018-04-14,0.35,"ili perc","quantile",1.37009018337969
"HHS Region 1",2018-03-31,2,2018-04-14,0.4,"ili perc","quantile",1.40405342110251
"HHS Region 1",2018-03-31,2,2018-04-14,0.45,"ili perc","quantile",1.43986667097191
"HHS Region 1",2018-03-31,2,2018-04-14,0.5,"ili perc","quantile",1.47792663372018
"HHS Region 1",2018-03-31,2,2018-04-14,0.55,"ili perc","quantile",1.51919464689432
"HHS Region 1",2018-03-31,2,2018-04-14,0.6,"ili perc","quantile",1.57197691041168
"HHS Region 1",2018-03-31,2,2018-04-14,0.65,"ili perc","quantile",1.61539784146163
"HHS Region 1",2018-03-31,2,2018-04-14,0.7,"ili perc","quantile",1.69246513719815
"HHS Region 1",2018-03-31,2,2018-04-14,0.75,"ili perc","quantile",1.7536317916165
"HHS Region 1",2018-03-31,2,2018-04-14,0.8,"ili perc","quantile",1.83818653682644
"HHS Region 1",2018-03-31,2,2018-04-14,0.85,"ili perc","quantile",1.96576872979402
"HHS Region 1",2018-03-31,2,2018-04-14,0.9,"ili perc","quantile",2.13464248006784
"HHS Region 1",2018-03-31,2,2018-04-14,0.95,"ili perc","quantile",2.36750316675263
"HHS Region 1",2018-03-31,2,2018-04-14,0.975,"ili perc","quantile",2.62255711326021
"HHS Region 1",2018-03-31,2,2018-04-14,0.99,"ili perc","quantile",2.8663370679498
"HHS Region 1",2018-03-31,3,2018-04-21,0.01,"ili perc","quantile",0.285616454243699
"HHS Region 1",2018-03-31,3,2018-04-21,0.025,"ili perc","quantile",0.578469553422249
"HHS Region 1",2018-03-31,3,2018-04-21,0.05,"ili perc","quantile",0.638058472060459
"HHS Region 1",2018-03-31,3,2018-04-21,0.1,"ili perc","quantile",0.909497898741553
"HHS Region 1",2018-03-31,3,2018-04-21,0.15,"ili perc","quantile",1.0580045193376
"HHS Region 1",2018-03-31,3,2018-04-21,0.2,"ili perc","quantile",1.14310355016961
"HHS Region 1",2018-03-31,3,2018-04-21,0.25,"ili perc","quantile",1.19719203437054
"HHS Region 1",2018-03-31,3,2018-04-21,0.3,"ili perc","quantile",1.25478587818693
"HHS Region 1",2018-03-31,3,2018-04-21,0.35,"ili perc","quantile",1.32296467846882
"HHS Region 1",2018-03-31,3,2018-04-21,0.4,"ili perc","quantile",1.36413085444678
"HHS Region 1",2018-03-31,3,2018-04-21,0.45,"ili perc","quantile",1.40257935001439
"HHS Region 1",2018-03-31,3,2018-04-21,0.5,"ili perc","quantile",1.45888506065573
"HHS Region 1",2018-03-31,3,2018-04-21,0.55,"ili perc","quantile",1.50676088754717
"HHS Region 1",2018-03-31,3,2018-04-21,0.6,"ili perc","quantile",1.57621839259452
"HHS Region 1",2018-03-31,3,2018-04-21,0.65,"ili perc","quantile",1.64252355637808
