"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-02-03,1,2018-02-10,0.01,"ili perc","quantile",3.22523901492867
"HHS Region 1",2018-02-03,1,2018-02-10,0.025,"ili perc","quantile",3.28135349773812
"HHS Region 1",2018-02-03,1,2018-02-10,0.05,"ili perc","quantile",3.42684843277682
"HHS Region 1",2018-02-03,1,2018-02-10,0.1,"ili perc","quantile",3.58676737317657
"HHS Region 1",2018-02-03,1,2018-02-10,0.15,"ili perc","quantile",3.77687967813875
"HHS Region 1",2018-02-03,1,2018-02-10,0.2,"ili perc","quantile",3.8970784135574
"HHS Region 1",2018-02-03,1,2018-02-10,0.25,"ili perc","quantile",3.96734911719483
"HHS Region 1",2018-02-03,1,2018-02-10,0.3,"ili perc","quantile",4.02209333951704
"HHS Region 1",2018-02-03,1,2018-02-10,0.35,"ili perc","quantile",4.13022185769101
"HHS Region 1",2018-02-03,1,2018-02-10,0.4,"ili perc","quantile",4.2381433272033
"HHS Region 1",2018-02-03,1,2018-02-10,0.45,"ili perc","quantile",4.30033004074306
"HHS Region 1",2018-02-03,1,2018-02-10,0.5,"ili perc","quantile",4.35126529653869
"HHS Region 1",2018-02-03,1,2018-02-10,0.55,"ili perc","quantile",4.40713508674383
"HHS Region 1",2018-02-03,1,2018-02-10,0.6,"ili perc","quantile",4.45164912707133
"HHS Region 1",2018-02-03,1,2018-02-10,0.65,"ili perc","quantile",4.51812947330053
"HHS Region 1",2018-02-03,1,2018-02-10,0.7,"ili perc","quantile",4.53959422840406
"HHS Region 1",2018-02-03,1,2018-02-10,0.75,"ili perc","quantile",4.63795442010773
"HHS Region 1",2018-02-03,1,2018-02-10,0.8,"ili perc","quantile",4.72275137061035
"HHS Region 1",2018-02-03,1,2018-02-10,0.85,"ili perc","quantile",4.90446305843645
"HHS Region 1",2018-02-03,1,2018-02-10,0.9,"ili perc","quantile",5.15535560989098
"HHS Region 1",2018-02-03,1,2018-02-10,0.95,"ili perc","quantile",5.51871139412351
"HHS Region 1",2018-02-03,1,2018-02-10,0.975,"ili perc","quantile",5.89861611749397
"HHS Region 1",2018-02-03,1,2018-02-10,0.99,"ili perc","quantile",7.21783776134232
"HHS Region 1",2018-02-03,2,2018-02-17,0.01,"ili perc","quantile",2.70138580520831
"HHS Region 1",2018-02-03,2,2018-02-17,0.025,"ili perc","quantile",2.99831775498692
"HHS Region 1",2018-02-03,2,2018-02-17,0.05,"ili perc","quantile",3.15805809793926
"HHS Region 1",2018-02-03,2,2018-02-17,0.1,"ili perc","quantile",3.48554812865982
"HHS Region 1",2018-02-03,2,2018-02-17,0.15,"ili perc","quantile",3.69378978951758
"HHS Region 1",2018-02-03,2,2018-02-17,0.2,"ili perc","quantile",3.80446282422589
"HHS Region 1",2018-02-03,2,2018-02-17,0.25,"ili perc","quantile",3.8812649771725
"HHS Region 1",2018-02-03,2,2018-02-17,0.3,"ili perc","quantile",3.9877853441162
"HHS Region 1",2018-02-03,2,2018-02-17,0.35,"ili perc","quantile",4.10878627626237
"HHS Region 1",2018-02-03,2,2018-02-17,0.4,"ili perc","quantile",4.21161271002435
"HHS Region 1",2018-02-03,2,2018-02-17,0.45,"ili perc","quantile",4.27370198100635
"HHS Region 1",2018-02-03,2,2018-02-17,0.5,"ili perc","quantile",4.32668751710832
"HHS Region 1",2018-02-03,2,2018-02-17,0.55,"ili perc","quantile",4.38938056257709
"HHS Region 1",2018-02-03,2,2018-02-17,0.6,"ili perc","quantile",4.43755644069263
"HHS Region 1",2018-02-03,2,2018-02-17,0.65,"ili perc","quantile",4.51680214396406
"HHS Region 1",2018-02-03,2,2018-02-17,0.7,"ili perc","quantile",4.65637605438643
"HHS Region 1",2018-02-03,2,2018-02-17,0.75,"ili perc","quantile",4.78383648488895
"HHS Region 1",2018-02-03,2,2018-02-17,0.8,"ili perc","quantile",4.89145004440263
"HHS Region 1",2018-02-03,2,2018-02-17,0.85,"ili perc","quantile",5.03652270494188
"HHS Region 1",2018-02-03,2,2018-02-17,0.9,"ili perc","quantile",5.38113700212503
"HHS Region 1",2018-02-03,2,2018-02-17,0.95,"ili perc","quantile",5.94951797382968
"HHS Region 1",2018-02-03,2,2018-02-17,0.975,"ili perc","quantile",6.42150127875198
"HHS Region 1",2018-02-03,2,2018-02-17,0.99,"ili perc","quantile",6.92644435517941
"HHS Region 1",2018-02-03,3,2018-02-24,0.01,"ili perc","quantile",2.42463743664951
"HHS Region 1",2018-02-03,3,2018-02-24,0.025,"ili perc","quantile",2.70732823795083
"HHS Region 1",2018-02-03,3,2018-02-24,0.05,"ili perc","quantile",3.02767314054312
"HHS Region 1",2018-02-03,3,2018-02-24,0.1,"ili perc","quantile",3.34925587249397
"HHS Region 1",2018-02-03,3,2018-02-24,0.15,"ili perc","quantile",3.49467679737627
"HHS Region 1",2018-02-03,3,2018-02-24,0.2,"ili perc","quantile",3.63393632933174
"HHS Region 1",2018-02-03,3,2018-02-24,0.25,"ili perc","quantile",3.76467703027542
"HHS Region 1",2018-02-03,3,2018-02-24,0.3,"ili perc","quantile",3.82552259503167
"HHS Region 1",2018-02-03,3,2018-02-24,0.35,"ili perc","quantile",3.91801691625625
"HHS Region 1",2018-02-03,3,2018-02-24,0.4,"ili perc","quantile",4.00991516989757
"HHS Region 1",2018-02-03,3,2018-02-24,0.45,"ili perc","quantile",4.09296683732069
"HHS Region 1",2018-02-03,3,2018-02-24,0.5,"ili perc","quantile",4.17512165654853
"HHS Region 1",2018-02-03,3,2018-02-24,0.55,"ili perc","quantile",4.26886946134071
"HHS Region 1",2018-02-03,3,2018-02-24,0.6,"ili perc","quantile",4.41142757669382
"HHS Region 1",2018-02-03,3,2018-02-24,0.65,"ili perc","quantile",4.50070152471245
"HHS Region 1",2018-02-03,3,2018-02-24,0.7,"ili perc","quantile",4.59565740325634
"HHS Region 1",2018-02-03,3,2018-02-24,0.75,"ili perc","quantile",4.70155022144964
"HHS Region 1",2018-02-03,3,2018-02-24,0.8,"ili perc","quantile",4.81863148379717
"HHS Region 1",2018-02-03,3,2018-02-24,0.85,"ili perc","quantile",5.0186429037072
