"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-04-14,1,2018-04-21,0.01,"ili perc","quantile",0.884480554443374
"HHS Region 1",2018-04-14,1,2018-04-21,0.025,"ili perc","quantile",1.11758049362893
"HHS Region 1",2018-04-14,1,2018-04-21,0.05,"ili perc","quantile",1.18843111197691
"HHS Region 1",2018-04-14,1,2018-04-21,0.1,"ili perc","quantile",1.30467806772206
"HHS Region 1",2018-04-14,1,2018-04-21,0.15,"ili perc","quantile",1.38215861177257
"HHS Region 1",2018-04-14,1,2018-04-21,0.2,"ili perc","quantile",1.43983558697089
"HHS Region 1",2018-04-14,1,2018-04-21,0.25,"ili perc","quantile",1.47887398002065
"HHS Region 1",2018-04-14,1,2018-04-21,0.3,"ili perc","quantile",1.5154103493068
"HHS Region 1",2018-04-14,1,2018-04-21,0.35,"ili perc","quantile",1.55614921708148
"HHS Region 1",2018-04-14,1,2018-04-21,0.4,"ili perc","quantile",1.58436029727923
"HHS Region 1",2018-04-14,1,2018-04-21,0.45,"ili perc","quantile",1.6076811202105
"HHS Region 1",2018-04-14,1,2018-04-21,0.5,"ili perc","quantile",1.63214904263433
"HHS Region 1",2018-04-14,1,2018-04-21,0.55,"ili perc","quantile",1.65624904244132
"HHS Region 1",2018-04-14,1,2018-04-21,0.6,"ili perc","quantile",1.68614312305136
"HHS Region 1",2018-04-14,1,2018-04-21,0.65,"ili perc","quantile",1.72372718716668
"HHS Region 1",2018-04-14,1,2018-04-21,0.7,"ili perc","quantile",1.76339888816223
"HHS Region 1",2018-04-14,1,2018-04-21,0.75,"ili perc","quantile",1.81234383829602
"HHS Region 1",2018-04-14,1,2018-04-21,0.8,"ili perc","quantile",1.87512296834644
"HHS Region 1",2018-04-14,1,2018-04-21,0.85,"ili perc","quantile",1.95381550755231
"HHS Region 1",2018-04-14,1,2018-04-21,0.9,"ili perc","quantile",2.08647634493723
"HHS Region 1",2018-04-14,1,2018-04-21,0.95,"ili perc","quantile",2.3498075277473
"HHS Region 1",2018-04-14,1,2018-04-21,0.975,"ili perc","quantile",3.0017158197561
"HHS Region 1",2018-04-14,1,2018-04-21,0.99,"ili perc","quantile",3.14599027658667
"HHS Region 1",2018-04-14,2,2018-04-28,0.01,"ili perc","quantile",0.503563674423991
"HHS Region 1",2018-04-14,2,2018-04-28,0.025,"ili perc","quantile",0.892655582783304
"HHS Region 1",2018-04-14,2,2018-04-28,0.05,"ili perc","quantile",1.0954452678511
"HHS Region 1",2018-04-14,2,2018-04-28,0.1,"ili perc","quantile",1.17435103216845
"HHS Region 1",2018-04-14,2,2018-04-28,0.15,"ili perc","quantile",1.26590920809771
"HHS Region 1",2018-04-14,2,2018-04-28,0.2,"ili perc","quantile",1.32780308645581
"HHS Region 1",2018-04-14,2,2018-04-28,0.25,"ili perc","quantile",1.36604975501268
"HHS Region 1",2018-04-14,2,2018-04-28,0.3,"ili perc","quantile",1.43481253758664
"HHS Region 1",2018-04-14,2,2018-04-28,0.35,"ili perc","quantile",1.48003796388734
"HHS Region 1",2018-04-14,2,2018-04-28,0.4,"ili perc","quantile",1.5211245042817
"HHS Region 1",2018-04-14,2,2018-04-28,0.45,"ili perc","quantile",1.56696156132677
"HHS Region 1",2018-04-14,2,2018-04-28,0.5,"ili perc","quantile",1.62972664813948
"HHS Region 1",2018-04-14,2,2018-04-28,0.55,"ili perc","quantile",1.67323083118151
"HHS Region 1",2018-04-14,2,2018-04-28,0.6,"ili perc","quantile",1.7150534936369
"HHS Region 1",2018-04-14,2,2018-04-28,0.65,"ili perc","quantile",1.75738722370171
"HHS Region 1",2018-04-14,2,2018-04-28,0.7,"ili perc","quantile",1.80150022717738
"HHS Region 1",2018-04-14,2,2018-04-28,0.75,"ili perc","quantile",1.89596307967252
"HHS Region 1",2018-04-14,2,2018-04-28,0.8,"ili perc","quantile",1.95462537908968
"HHS Region 1",2018-04-14,2,2018-04-28,0.85,"ili perc","quantile",2.10131189805359
"HHS Region 1",2018-04-14,2,2018-04-28,0.9,"ili perc","quantile",2.26134086721899
"HHS Region 1",2018-04-14,2,2018-04-28,0.95,"ili perc","quantile",2.56619792658387
"HHS Region 1",2018-04-14,2,2018-04-28,0.975,"ili perc","quantile",2.97249470425404
"HHS Region 1",2018-04-14,2,2018-04-28,0.99,"ili perc","quantile",4.59680687541291
"HHS Region 1",2018-04-14,3,2018-05-05,0.01,"ili perc","quantile",0.470966456995853
"HHS Region 1",2018-04-14,3,2018-05-05,0.025,"ili perc","quantile",0.673828850500731
"HHS Region 1",2018-04-14,3,2018-05-05,0.05,"ili perc","quantile",0.969385437168742
"HHS Region 1",2018-04-14,3,2018-05-05,0.1,"ili perc","quantile",1.09883923839925
"HHS Region 1",2018-04-14,3,2018-05-05,0.15,"ili perc","quantile",1.16386846720764
"HHS Region 1",2018-04-14,3,2018-05-05,0.2,"ili perc","quantile",1.2796264072162
"HHS Region 1",2018-04-14,3,2018-05-05,0.25,"ili perc","quantile",1.36163085019476
"HHS Region 1",2018-04-14,3,2018-05-05,0.3,"ili perc","quantile",1.41479160693913
"HHS Region 1",2018-04-14,3,2018-05-05,0.35,"ili perc","quantile",1.48735555024645
"HHS Region 1",2018-04-14,3,2018-05-05,0.4,"ili perc","quantile",1.52860192008683
"HHS Region 1",2018-04-14,3,2018-05-05,0.45,"ili perc","quantile",1.56879032718081
"HHS Region 1",2018-04-14,3,2018-05-05,0.5,"ili perc","quantile",1.61477932619252
"HHS Region 1",2018-04-14,3,2018-05-05,0.55,"ili perc","quantile",1.63853829860793
