"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2020-03-21,1,2020-03-28,0.01,"ili perc","quantile",3.05696261654279
"HHS Region 1",2020-03-21,1,2020-03-28,0.025,"ili perc","quantile",3.17857241877106
"HHS Region 1",2020-03-21,1,2020-03-28,0.05,"ili perc","quantile",3.40954508616912
"HHS Region 1",2020-03-21,1,2020-03-28,0.1,"ili perc","quantile",3.71098256913287
"HHS Region 1",2020-03-21,1,2020-03-28,0.15,"ili perc","quantile",3.97056325092863
"HHS Region 1",2020-03-21,1,2020-03-28,0.2,"ili perc","quantile",4.08063949897094
"HHS Region 1",2020-03-21,1,2020-03-28,0.25,"ili perc","quantile",4.14776058974968
"HHS Region 1",2020-03-21,1,2020-03-28,0.3,"ili perc","quantile",4.18512776615558
"HHS Region 1",2020-03-21,1,2020-03-28,0.35,"ili perc","quantile",4.26484956471847
"HHS Region 1",2020-03-21,1,2020-03-28,0.4,"ili perc","quantile",4.31476840769484
"HHS Region 1",2020-03-21,1,2020-03-28,0.45,"ili perc","quantile",4.3602602485815
"HHS Region 1",2020-03-21,1,2020-03-28,0.5,"ili perc","quantile",4.39382186472812
"HHS Region 1",2020-03-21,1,2020-03-28,0.55,"ili perc","quantile",4.43126701661982
"HHS Region 1",2020-03-21,1,2020-03-28,0.6,"ili perc","quantile",4.46821513907926
"HHS Region 1",2020-03-21,1,2020-03-28,0.65,"ili perc","quantile",4.50764996275984
"HHS Region 1",2020-03-21,1,2020-03-28,0.7,"ili perc","quantile",4.5863118632673
"HHS Region 1",2020-03-21,1,2020-03-28,0.75,"ili perc","quantile",4.65248528011455
"HHS Region 1",2020-03-21,1,2020-03-28,0.8,"ili perc","quantile",4.72808498568316
"HHS Region 1",2020-03-21,1,2020-03-28,0.85,"ili perc","quantile",4.81469101092878
"HHS Region 1",2020-03-21,1,2020-03-28,0.9,"ili perc","quantile",5.08033626669154
"HHS Region 1",2020-03-21,1,2020-03-28,0.95,"ili perc","quantile",5.48763751587898
"HHS Region 1",2020-03-21,1,2020-03-28,0.975,"ili perc","quantile",6.44903175922193
"HHS Region 1",2020-03-21,1,2020-03-28,0.99,"ili perc","quantile",7.22090025297562
"HHS Region 1",2020-03-21,2,2020-04-04,0.01,"ili perc","quantile",2.74609971419646
"HHS Region 1",2020-03-21,2,2020-04-04,0.025,"ili perc","quantile",2.97275844075351
"HHS Region 1",2020-03-21,2,2020-04-04,0.05,"ili perc","quantile",3.30338800790189
"HHS Region 1",2020-03-21,2,2020-04-04,0.1,"ili perc","quantile",3.51319941507652
"HHS Region 1",2020-03-21,2,2020-04-04,0.15,"ili perc","quantile",3.74766550607825
"HHS Region 1",2020-03-21,2,2020-04-04,0.2,"ili perc","quantile",3.9084081814167
"HHS Region 1",2020-03-21,2,2020-04-04,0.25,"ili perc","quantile",3.97442571138919
"HHS Region 1",2020-03-21,2,2020-04-04,0.3,"ili perc","quantile",4.05049818651175
"HHS Region 1",2020-03-21,2,2020-04-04,0.35,"ili perc","quantile",4.11771971850542
"HHS Region 1",2020-03-21,2,2020-04-04,0.4,"ili perc","quantile",4.19644091748839
