"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-04-20,1,2019-04-27,0.01,"ili perc","quantile",0.592526531403668
"HHS Region 1",2019-04-20,1,2019-04-27,0.025,"ili perc","quantile",1.04454136036919
"HHS Region 1",2019-04-20,1,2019-04-27,0.05,"ili perc","quantile",1.234483861093
"HHS Region 1",2019-04-20,1,2019-04-27,0.1,"ili perc","quantile",1.41690628984556
"HHS Region 1",2019-04-20,1,2019-04-27,0.15,"ili perc","quantile",1.48812515646528
"HHS Region 1",2019-04-20,1,2019-04-27,0.2,"ili perc","quantile",1.53918884265617
"HHS Region 1",2019-04-20,1,2019-04-27,0.25,"ili perc","quantile",1.59341424219903
"HHS Region 1",2019-04-20,1,2019-04-27,0.3,"ili perc","quantile",1.62517242784579
"HHS Region 1",2019-04-20,1,2019-04-27,0.35,"ili perc","quantile",1.66410545666925
"HHS Region 1",2019-04-20,1,2019-04-27,0.4,"ili perc","quantile",1.70417230325478
"HHS Region 1",2019-04-20,1,2019-04-27,0.45,"ili perc","quantile",1.72590998962338
"HHS Region 1",2019-04-20,1,2019-04-27,0.5,"ili perc","quantile",1.74131566770001
"HHS Region 1",2019-04-20,1,2019-04-27,0.55,"ili perc","quantile",1.76142896729781
"HHS Region 1",2019-04-20,1,2019-04-27,0.6,"ili perc","quantile",1.77846294684353
"HHS Region 1",2019-04-20,1,2019-04-27,0.65,"ili perc","quantile",1.80631336619186
"HHS Region 1",2019-04-20,1,2019-04-27,0.7,"ili perc","quantile",1.84412902152048
"HHS Region 1",2019-04-20,1,2019-04-27,0.75,"ili perc","quantile",1.92447365094171
"HHS Region 1",2019-04-20,1,2019-04-27,0.8,"ili perc","quantile",1.96653866070893
"HHS Region 1",2019-04-20,1,2019-04-27,0.85,"ili perc","quantile",2.04561144603619
"HHS Region 1",2019-04-20,1,2019-04-27,0.9,"ili perc","quantile",2.18406421690535
"HHS Region 1",2019-04-20,1,2019-04-27,0.95,"ili perc","quantile",2.36608216725323
"HHS Region 1",2019-04-20,1,2019-04-27,0.975,"ili perc","quantile",2.60507054864504
"HHS Region 1",2019-04-20,1,2019-04-27,0.99,"ili perc","quantile",3.14828670682858
"HHS Region 1",2019-04-20,2,2019-05-04,0.01,"ili perc","quantile",0.427071044433694
"HHS Region 1",2019-04-20,2,2019-05-04,0.025,"ili perc","quantile",0.76098650513014
"HHS Region 1",2019-04-20,2,2019-05-04,0.05,"ili perc","quantile",0.972544899617906
"HHS Region 1",2019-04-20,2,2019-05-04,0.1,"ili perc","quantile",1.15338013743114
"HHS Region 1",2019-04-20,2,2019-05-04,0.15,"ili perc","quantile",1.32577124381004
"HHS Region 1",2019-04-20,2,2019-05-04,0.2,"ili perc","quantile",1.39175739471765
"HHS Region 1",2019-04-20,2,2019-05-04,0.25,"ili perc","quantile",1.46354762970841
"HHS Region 1",2019-04-20,2,2019-05-04,0.3,"ili perc","quantile",1.50773908120108
"HHS Region 1",2019-04-20,2,2019-05-04,0.35,"ili perc","quantile",1.56903675189505
"HHS Region 1",2019-04-20,2,2019-05-04,0.4,"ili perc","quantile",1.60390431119552
"HHS Region 1",2019-04-20,2,2019-05-04,0.45,"ili perc","quantile",1.64367680163783
"HHS Region 1",2019-04-20,2,2019-05-04,0.5,"ili perc","quantile",1.68187244121135
"HHS Region 1",2019-04-20,2,2019-05-04,0.55,"ili perc","quantile",1.74639073696137
"HHS Region 1",2019-04-20,2,2019-05-04,0.6,"ili perc","quantile",1.79391153607967
"HHS Region 1",2019-04-20,2,2019-05-04,0.65,"ili perc","quantile",1.83240093258535
"HHS Region 1",2019-04-20,2,2019-05-04,0.7,"ili perc","quantile",1.91188074726866
"HHS Region 1",2019-04-20,2,2019-05-04,0.75,"ili perc","quantile",1.98657413230537
"HHS Region 1",2019-04-20,2,2019-05-04,0.8,"ili perc","quantile",2.08526046040014
"HHS Region 1",2019-04-20,2,2019-05-04,0.85,"ili perc","quantile",2.20509728425755
"HHS Region 1",2019-04-20,2,2019-05-04,0.9,"ili perc","quantile",2.40928943329198
"HHS Region 1",2019-04-20,2,2019-05-04,0.95,"ili perc","quantile",2.62831886963571
"HHS Region 1",2019-04-20,2,2019-05-04,0.975,"ili perc","quantile",2.94708783228879
"HHS Region 1",2019-04-20,2,2019-05-04,0.99,"ili perc","quantile",3.15405791197588
"HHS Region 1",2019-04-20,3,2019-05-11,0.01,"ili perc","quantile",0.35004871883322
"HHS Region 1",2019-04-20,3,2019-05-11,0.025,"ili perc","quantile",0.539422735012291
"HHS Region 1",2019-04-20,3,2019-05-11,0.05,"ili perc","quantile",0.89281549419009
"HHS Region 1",2019-04-20,3,2019-05-11,0.1,"ili perc","quantile",1.06840110569478
"HHS Region 1",2019-04-20,3,2019-05-11,0.15,"ili perc","quantile",1.25513596098985
"HHS Region 1",2019-04-20,3,2019-05-11,0.2,"ili perc","quantile",1.32689866822199
"HHS Region 1",2019-04-20,3,2019-05-11,0.25,"ili perc","quantile",1.38092061464248
"HHS Region 1",2019-04-20,3,2019-05-11,0.3,"ili perc","quantile",1.43679811097483
"HHS Region 1",2019-04-20,3,2019-05-11,0.35,"ili perc","quantile",1.48871086074038
"HHS Region 1",2019-04-20,3,2019-05-11,0.4,"ili perc","quantile",1.54513739663515
"HHS Region 1",2019-04-20,3,2019-05-11,0.45,"ili perc","quantile",1.612684826512
"HHS Region 1",2019-04-20,3,2019-05-11,0.5,"ili perc","quantile",1.68321423047292
"HHS Region 1",2019-04-20,3,2019-05-11,0.55,"ili perc","quantile",1.71945045414043
"HHS Region 1",2019-04-20,3,2019-05-11,0.6,"ili perc","quantile",1.76693320945869
"HHS Region 1",2019-04-20,3,2019-05-11,0.65,"ili perc","quantile",1.83669815355911
"HHS Region 1",2019-04-20,3,2019-05-11,0.7,"ili perc","quantile",1.93794690183005
"HHS Region 1",2019-04-20,3,2019-05-11,0.75,"ili perc","quantile",2.02871535215763
"HHS Region 1",2019-04-20,3,2019-05-11,0.8,"ili perc","quantile",2.11458669155544
