"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2017-11-18,1,2017-11-25,0.01,"ili perc","quantile",0.763791573205587
"HHS Region 1",2017-11-18,1,2017-11-25,0.025,"ili perc","quantile",0.827130829018272
"HHS Region 1",2017-11-18,1,2017-11-25,0.05,"ili perc","quantile",0.953213006348219
"HHS Region 1",2017-11-18,1,2017-11-25,0.1,"ili perc","quantile",1.10241188062639
"HHS Region 1",2017-11-18,1,2017-11-25,0.15,"ili perc","quantile",1.15288751649871
"HHS Region 1",2017-11-18,1,2017-11-25,0.2,"ili perc","quantile",1.1851994866912
"HHS Region 1",2017-11-18,1,2017-11-25,0.25,"ili perc","quantile",1.21508778510166
"HHS Region 1",2017-11-18,1,2017-11-25,0.3,"ili perc","quantile",1.2660976161065
"HHS Region 1",2017-11-18,1,2017-11-25,0.35,"ili perc","quantile",1.30353500679719
"HHS Region 1",2017-11-18,1,2017-11-25,0.4,"ili perc","quantile",1.3395585336132
"HHS Region 1",2017-11-18,1,2017-11-25,0.45,"ili perc","quantile",1.36311859443684
"HHS Region 1",2017-11-18,1,2017-11-25,0.5,"ili perc","quantile",1.38700460676446
"HHS Region 1",2017-11-18,1,2017-11-25,0.55,"ili perc","quantile",1.42206044223934
"HHS Region 1",2017-11-18,1,2017-11-25,0.6,"ili perc","quantile",1.44364659142131
"HHS Region 1",2017-11-18,1,2017-11-25,0.65,"ili perc","quantile",1.47401674185771
"HHS Region 1",2017-11-18,1,2017-11-25,0.7,"ili perc","quantile",1.51389050124741
"HHS Region 1",2017-11-18,1,2017-11-25,0.75,"ili perc","quantile",1.54654344211439
"HHS Region 1",2017-11-18,1,2017-11-25,0.8,"ili perc","quantile",1.60671159131524
"HHS Region 1",2017-11-18,1,2017-11-25,0.85,"ili perc","quantile",1.69991007393607
"HHS Region 1",2017-11-18,1,2017-11-25,0.9,"ili perc","quantile",1.79002190790038
"HHS Region 1",2017-11-18,1,2017-11-25,0.95,"ili perc","quantile",1.99885981433417
"HHS Region 1",2017-11-18,1,2017-11-25,0.975,"ili perc","quantile",2.39954530879054
"HHS Region 1",2017-11-18,1,2017-11-25,0.99,"ili perc","quantile",2.93935493835856
"HHS Region 1",2017-11-18,2,2017-12-02,0.01,"ili perc","quantile",0.147176657431603
"HHS Region 1",2017-11-18,2,2017-12-02,0.025,"ili perc","quantile",0.69845987972695
"HHS Region 1",2017-11-18,2,2017-12-02,0.05,"ili perc","quantile",0.816803246621255
"HHS Region 1",2017-11-18,2,2017-12-02,0.1,"ili perc","quantile",0.955638870293441
"HHS Region 1",2017-11-18,2,2017-12-02,0.15,"ili perc","quantile",1.09984359521693
"HHS Region 1",2017-11-18,2,2017-12-02,0.2,"ili perc","quantile",1.17245311049242
"HHS Region 1",2017-11-18,2,2017-12-02,0.25,"ili perc","quantile",1.22314303154429
"HHS Region 1",2017-11-18,2,2017-12-02,0.3,"ili perc","quantile",1.28647395204354
"HHS Region 1",2017-11-18,2,2017-12-02,0.35,"ili perc","quantile",1.31849177949046
"HHS Region 1",2017-11-18,2,2017-12-02,0.4,"ili perc","quantile",1.36628398607057
"HHS Region 1",2017-11-18,2,2017-12-02,0.45,"ili perc","quantile",1.40781835841905
"HHS Region 1",2017-11-18,2,2017-12-02,0.5,"ili perc","quantile",1.44183468208508
"HHS Region 1",2017-11-18,2,2017-12-02,0.55,"ili perc","quantile",1.48684618718563
"HHS Region 1",2017-11-18,2,2017-12-02,0.6,"ili perc","quantile",1.53685116615931
"HHS Region 1",2017-11-18,2,2017-12-02,0.65,"ili perc","quantile",1.58060444048334
"HHS Region 1",2017-11-18,2,2017-12-02,0.7,"ili perc","quantile",1.63678600907091
"HHS Region 1",2017-11-18,2,2017-12-02,0.75,"ili perc","quantile",1.74054011474166
"HHS Region 1",2017-11-18,2,2017-12-02,0.8,"ili perc","quantile",1.83903121286554
"HHS Region 1",2017-11-18,2,2017-12-02,0.85,"ili perc","quantile",1.95606486391707
"HHS Region 1",2017-11-18,2,2017-12-02,0.9,"ili perc","quantile",2.04463739311887
"HHS Region 1",2017-11-18,2,2017-12-02,0.95,"ili perc","quantile",2.54472424717203
"HHS Region 1",2017-11-18,2,2017-12-02,0.975,"ili perc","quantile",2.94711488362697
"HHS Region 1",2017-11-18,2,2017-12-02,0.99,"ili perc","quantile",3.92059812565599
"HHS Region 1",2017-11-18,3,2017-12-09,0.01,"ili perc","quantile",0.181844164689898
"HHS Region 1",2017-11-18,3,2017-12-09,0.025,"ili perc","quantile",0.472925132632126
"HHS Region 1",2017-11-18,3,2017-12-09,0.05,"ili perc","quantile",0.706532831545804
"HHS Region 1",2017-11-18,3,2017-12-09,0.1,"ili perc","quantile",0.885869651973226
"HHS Region 1",2017-11-18,3,2017-12-09,0.15,"ili perc","quantile",1.0026063765879
"HHS Region 1",2017-11-18,3,2017-12-09,0.2,"ili perc","quantile",1.12162511742913
