"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-08,1,2018-12-15,0.01,"ili perc","quantile",0.822863284189938
"HHS Region 1",2018-12-08,1,2018-12-15,0.025,"ili perc","quantile",0.960691196530857
"HHS Region 1",2018-12-08,1,2018-12-15,0.05,"ili perc","quantile",1.10289908203466
"HHS Region 1",2018-12-08,1,2018-12-15,0.1,"ili perc","quantile",1.31340419392675
"HHS Region 1",2018-12-08,1,2018-12-15,0.15,"ili perc","quantile",1.4205353166377
"HHS Region 1",2018-12-08,1,2018-12-15,0.2,"ili perc","quantile",1.49501123334553
"HHS Region 1",2018-12-08,1,2018-12-15,0.25,"ili perc","quantile",1.53754978392077
"HHS Region 1",2018-12-08,1,2018-12-15,0.3,"ili perc","quantile",1.58152604896925
"HHS Region 1",2018-12-08,1,2018-12-15,0.35,"ili perc","quantile",1.60270457602322
"HHS Region 1",2018-12-08,1,2018-12-15,0.4,"ili perc","quantile",1.6385082411914
"HHS Region 1",2018-12-08,1,2018-12-15,0.45,"ili perc","quantile",1.68190042986699
"HHS Region 1",2018-12-08,1,2018-12-15,0.5,"ili perc","quantile",1.71656213299633
"HHS Region 1",2018-12-08,1,2018-12-15,0.55,"ili perc","quantile",1.74438868801868
"HHS Region 1",2018-12-08,1,2018-12-15,0.6,"ili perc","quantile",1.77781342708066
"HHS Region 1",2018-12-08,1,2018-12-15,0.65,"ili perc","quantile",1.81522633474274
"HHS Region 1",2018-12-08,1,2018-12-15,0.7,"ili perc","quantile",1.87729650030703
"HHS Region 1",2018-12-08,1,2018-12-15,0.75,"ili perc","quantile",1.96970162498677
"HHS Region 1",2018-12-08,1,2018-12-15,0.8,"ili perc","quantile",2.03655023943012
"HHS Region 1",2018-12-08,1,2018-12-15,0.85,"ili perc","quantile",2.13040073044344
"HHS Region 1",2018-12-08,1,2018-12-15,0.9,"ili perc","quantile",2.25583094751502
"HHS Region 1",2018-12-08,1,2018-12-15,0.95,"ili perc","quantile",2.54048410001851
"HHS Region 1",2018-12-08,1,2018-12-15,0.975,"ili perc","quantile",2.76270059653572
"HHS Region 1",2018-12-08,1,2018-12-15,0.99,"ili perc","quantile",3.8162863527088
"HHS Region 1",2018-12-08,2,2018-12-22,0.01,"ili perc","quantile",0.686312310979717
"HHS Region 1",2018-12-08,2,2018-12-22,0.025,"ili perc","quantile",0.83581725676334
"HHS Region 1",2018-12-08,2,2018-12-22,0.05,"ili perc","quantile",0.96774460847138
"HHS Region 1",2018-12-08,2,2018-12-22,0.1,"ili perc","quantile",1.13592736186899
"HHS Region 1",2018-12-08,2,2018-12-22,0.15,"ili perc","quantile",1.30358552909264
"HHS Region 1",2018-12-08,2,2018-12-22,0.2,"ili perc","quantile",1.38903250210747
"HHS Region 1",2018-12-08,2,2018-12-22,0.25,"ili perc","quantile",1.4389439494745
"HHS Region 1",2018-12-08,2,2018-12-22,0.3,"ili perc","quantile",1.51491980731581
"HHS Region 1",2018-12-08,2,2018-12-22,0.35,"ili perc","quantile",1.57133195874629
"HHS Region 1",2018-12-08,2,2018-12-22,0.4,"ili perc","quantile",1.65112334482163
"HHS Region 1",2018-12-08,2,2018-12-22,0.45,"ili perc","quantile",1.69517592990908
"HHS Region 1",2018-12-08,2,2018-12-22,0.5,"ili perc","quantile",1.77089726229432
"HHS Region 1",2018-12-08,2,2018-12-22,0.55,"ili perc","quantile",1.81032210599796
"HHS Region 1",2018-12-08,2,2018-12-22,0.6,"ili perc","quantile",1.8504535963532
"HHS Region 1",2018-12-08,2,2018-12-22,0.65,"ili perc","quantile",1.90741786035959
"HHS Region 1",2018-12-08,2,2018-12-22,0.7,"ili perc","quantile",1.99930822995121
"HHS Region 1",2018-12-08,2,2018-12-22,0.75,"ili perc","quantile",2.12607164477604
"HHS Region 1",2018-12-08,2,2018-12-22,0.8,"ili perc","quantile",2.2208602102918
"HHS Region 1",2018-12-08,2,2018-12-22,0.85,"ili perc","quantile",2.3897191135931
"HHS Region 1",2018-12-08,2,2018-12-22,0.9,"ili perc","quantile",2.52339955137991
"HHS Region 1",2018-12-08,2,2018-12-22,0.95,"ili perc","quantile",2.96193248290377
"HHS Region 1",2018-12-08,2,2018-12-22,0.975,"ili perc","quantile",3.54027239791009
"HHS Region 1",2018-12-08,2,2018-12-22,0.99,"ili perc","quantile",4.61892817885823
"HHS Region 1",2018-12-08,3,2018-12-29,0.01,"ili perc","quantile",0.527151035433995
"HHS Region 1",2018-12-08,3,2018-12-29,0.025,"ili perc","quantile",0.671640853299621
"HHS Region 1",2018-12-08,3,2018-12-29,0.05,"ili perc","quantile",0.83883923006723
"HHS Region 1",2018-12-08,3,2018-12-29,0.1,"ili perc","quantile",1.0185296668268
"HHS Region 1",2018-12-08,3,2018-12-29,0.15,"ili perc","quantile",1.20045543808497
"HHS Region 1",2018-12-08,3,2018-12-29,0.2,"ili perc","quantile",1.28304049659338
"HHS Region 1",2018-12-08,3,2018-12-29,0.25,"ili perc","quantile",1.37200132692298
"HHS Region 1",2018-12-08,3,2018-12-29,0.3,"ili perc","quantile",1.44133237351335
"HHS Region 1",2018-12-08,3,2018-12-29,0.35,"ili perc","quantile",1.53720313666525
"HHS Region 1",2018-12-08,3,2018-12-29,0.4,"ili perc","quantile",1.57810914196867
"HHS Region 1",2018-12-08,3,2018-12-29,0.45,"ili perc","quantile",1.67121058713834
"HHS Region 1",2018-12-08,3,2018-12-29,0.5,"ili perc","quantile",1.72948106578505
"HHS Region 1",2018-12-08,3,2018-12-29,0.55,"ili perc","quantile",1.82656530432818
"HHS Region 1",2018-12-08,3,2018-12-29,0.6,"ili perc","quantile",1.89618252833892
"HHS Region 1",2018-12-08,3,2018-12-29,0.65,"ili perc","quantile",1.97237815841669
"HHS Region 1",2018-12-08,3,2018-12-29,0.7,"ili perc","quantile",2.03944016868326
"HHS Region 1",2018-12-08,3,2018-12-29,0.75,"ili perc","quantile",2.13436442031772
"HHS Region 1",2018-12-08,3,2018-12-29,0.8,"ili perc","quantile",2.25968754600581
"HHS Region 1",2018-12-08,3,2018-12-29,0.85,"ili perc","quantile",2.3370379372223
"HHS Region 1",2018-12-08,3,2018-12-29,0.9,"ili perc","quantile",2.64701806054507
"HHS Region 1",2018-12-08,3,2018-12-29,0.95,"ili perc","quantile",2.93917676887721
"HHS Region 1",2018-12-08,3,2018-12-29,0.975,"ili perc","quantile",3.42268737124064
