"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-04-13,1,2019-04-20,0.01,"ili perc","quantile",1.145337272947
"HHS Region 1",2019-04-13,1,2019-04-20,0.025,"ili perc","quantile",1.23841240955853
"HHS Region 1",2019-04-13,1,2019-04-20,0.05,"ili perc","quantile",1.33541958958794
"HHS Region 1",2019-04-13,1,2019-04-20,0.1,"ili perc","quantile",1.47878223803292
"HHS Region 1",2019-04-13,1,2019-04-20,0.15,"ili perc","quantile",1.53310583346033
"HHS Region 1",2019-04-13,1,2019-04-20,0.2,"ili perc","quantile",1.56363168361726
"HHS Region 1",2019-04-13,1,2019-04-20,0.25,"ili perc","quantile",1.62447366304724
"HHS Region 1",2019-04-13,1,2019-04-20,0.3,"ili perc","quantile",1.68228116419803
"HHS Region 1",2019-04-13,1,2019-04-20,0.35,"ili perc","quantile",1.71961877881448
"HHS Region 1",2019-04-13,1,2019-04-20,0.4,"ili perc","quantile",1.75823715556253
"HHS Region 1",2019-04-13,1,2019-04-20,0.45,"ili perc","quantile",1.79330975046072
"HHS Region 1",2019-04-13,1,2019-04-20,0.5,"ili perc","quantile",1.82045008123948
"HHS Region 1",2019-04-13,1,2019-04-20,0.55,"ili perc","quantile",1.85893069662018
"HHS Region 1",2019-04-13,1,2019-04-20,0.6,"ili perc","quantile",1.89372940694598
"HHS Region 1",2019-04-13,1,2019-04-20,0.65,"ili perc","quantile",1.93747311657262
"HHS Region 1",2019-04-13,1,2019-04-20,0.7,"ili perc","quantile",2.01184391149066
"HHS Region 1",2019-04-13,1,2019-04-20,0.75,"ili perc","quantile",2.05793152604641
"HHS Region 1",2019-04-13,1,2019-04-20,0.8,"ili perc","quantile",2.11135372410007
"HHS Region 1",2019-04-13,1,2019-04-20,0.85,"ili perc","quantile",2.20235248702255
"HHS Region 1",2019-04-13,1,2019-04-20,0.9,"ili perc","quantile",2.26711010583977
"HHS Region 1",2019-04-13,1,2019-04-20,0.95,"ili perc","quantile",2.57843482206657
"HHS Region 1",2019-04-13,1,2019-04-20,0.975,"ili perc","quantile",2.85076570360415
"HHS Region 1",2019-04-13,1,2019-04-20,0.99,"ili perc","quantile",3.17759823755356
"HHS Region 1",2019-04-13,2,2019-04-27,0.01,"ili perc","quantile",1.02089375065617
