"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-01,1,2018-12-08,0.01,"ili perc","quantile",0.65400797551838
"HHS Region 1",2018-12-01,1,2018-12-08,0.025,"ili perc","quantile",0.893499553139707
"HHS Region 1",2018-12-01,1,2018-12-08,0.05,"ili perc","quantile",0.98122894687024
"HHS Region 1",2018-12-01,1,2018-12-08,0.1,"ili perc","quantile",1.08416410443944
"HHS Region 1",2018-12-01,1,2018-12-08,0.15,"ili perc","quantile",1.17026649207025
"HHS Region 1",2018-12-01,1,2018-12-08,0.2,"ili perc","quantile",1.21537218634738
"HHS Region 1",2018-12-01,1,2018-12-08,0.25,"ili perc","quantile",1.26465374086527
"HHS Region 1",2018-12-01,1,2018-12-08,0.3,"ili perc","quantile",1.31498486408316
"HHS Region 1",2018-12-01,1,2018-12-08,0.35,"ili perc","quantile",1.36653732969811
"HHS Region 1",2018-12-01,1,2018-12-08,0.4,"ili perc","quantile",1.40252044073271
"HHS Region 1",2018-12-01,1,2018-12-08,0.45,"ili perc","quantile",1.42939753953691
"HHS Region 1",2018-12-01,1,2018-12-08,0.5,"ili perc","quantile",1.46342097912782
"HHS Region 1",2018-12-01,1,2018-12-08,0.55,"ili perc","quantile",1.50547284283199
"HHS Region 1",2018-12-01,1,2018-12-08,0.6,"ili perc","quantile",1.52482293301811
"HHS Region 1",2018-12-01,1,2018-12-08,0.65,"ili perc","quantile",1.56177522868351
"HHS Region 1",2018-12-01,1,2018-12-08,0.7,"ili perc","quantile",1.59542358733675
"HHS Region 1",2018-12-01,1,2018-12-08,0.75,"ili perc","quantile",1.65591947787658
"HHS Region 1",2018-12-01,1,2018-12-08,0.8,"ili perc","quantile",1.73651019907951
"HHS Region 1",2018-12-01,1,2018-12-08,0.85,"ili perc","quantile",1.85078542272967
"HHS Region 1",2018-12-01,1,2018-12-08,0.9,"ili perc","quantile",2.03284555316922
"HHS Region 1",2018-12-01,1,2018-12-08,0.95,"ili perc","quantile",2.21642212982919
"HHS Region 1",2018-12-01,1,2018-12-08,0.975,"ili perc","quantile",2.56011454495091
"HHS Region 1",2018-12-01,1,2018-12-08,0.99,"ili perc","quantile",2.80799507031556
"HHS Region 1",2018-12-01,2,2018-12-15,0.01,"ili perc","quantile",0.354984393318416
"HHS Region 1",2018-12-01,2,2018-12-15,0.025,"ili perc","quantile",0.616037215137846
"HHS Region 1",2018-12-01,2,2018-12-15,0.05,"ili perc","quantile",0.9103698055345
"HHS Region 1",2018-12-01,2,2018-12-15,0.1,"ili perc","quantile",1.07049577309091
"HHS Region 1",2018-12-01,2,2018-12-15,0.15,"ili perc","quantile",1.1517098522971
"HHS Region 1",2018-12-01,2,2018-12-15,0.2,"ili perc","quantile",1.20794817185768
"HHS Region 1",2018-12-01,2,2018-12-15,0.25,"ili perc","quantile",1.26354073570291
"HHS Region 1",2018-12-01,2,2018-12-15,0.3,"ili perc","quantile",1.32335867178857
"HHS Region 1",2018-12-01,2,2018-12-15,0.35,"ili perc","quantile",1.37378961999939
"HHS Region 1",2018-12-01,2,2018-12-15,0.4,"ili perc","quantile",1.41796270109995
"HHS Region 1",2018-12-01,2,2018-12-15,0.45,"ili perc","quantile",1.46657835913189
"HHS Region 1",2018-12-01,2,2018-12-15,0.5,"ili perc","quantile",1.52009983780217
"HHS Region 1",2018-12-01,2,2018-12-15,0.55,"ili perc","quantile",1.56362751106157
"HHS Region 1",2018-12-01,2,2018-12-15,0.6,"ili perc","quantile",1.60251331660342
