"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2017-11-11,1,2017-11-18,0.01,"ili perc","quantile",0.578117487899978
"HHS Region 1",2017-11-11,1,2017-11-18,0.025,"ili perc","quantile",0.707384796457098
"HHS Region 1",2017-11-11,1,2017-11-18,0.05,"ili perc","quantile",0.775810804443462
"HHS Region 1",2017-11-11,1,2017-11-18,0.1,"ili perc","quantile",0.848972126766366
"HHS Region 1",2017-11-11,1,2017-11-18,0.15,"ili perc","quantile",0.930131465945649
"HHS Region 1",2017-11-11,1,2017-11-18,0.2,"ili perc","quantile",0.985694273264311
"HHS Region 1",2017-11-11,1,2017-11-18,0.25,"ili perc","quantile",1.01590133205221
"HHS Region 1",2017-11-11,1,2017-11-18,0.3,"ili perc","quantile",1.05239504508594
"HHS Region 1",2017-11-11,1,2017-11-18,0.35,"ili perc","quantile",1.10057450706673
"HHS Region 1",2017-11-11,1,2017-11-18,0.4,"ili perc","quantile",1.13248582200759
"HHS Region 1",2017-11-11,1,2017-11-18,0.45,"ili perc","quantile",1.1551663171837
"HHS Region 1",2017-11-11,1,2017-11-18,0.5,"ili perc","quantile",1.18075129550364
"HHS Region 1",2017-11-11,1,2017-11-18,0.55,"ili perc","quantile",1.20553771419787
"HHS Region 1",2017-11-11,1,2017-11-18,0.6,"ili perc","quantile",1.23842714348817
"HHS Region 1",2017-11-11,1,2017-11-18,0.65,"ili perc","quantile",1.26956877212719
"HHS Region 1",2017-11-11,1,2017-11-18,0.7,"ili perc","quantile",1.31858777456657
"HHS Region 1",2017-11-11,1,2017-11-18,0.75,"ili perc","quantile",1.36994858017027
"HHS Region 1",2017-11-11,1,2017-11-18,0.8,"ili perc","quantile",1.43890689270409
"HHS Region 1",2017-11-11,1,2017-11-18,0.85,"ili perc","quantile",1.49666743621334
"HHS Region 1",2017-11-11,1,2017-11-18,0.9,"ili perc","quantile",1.64396306325728
"HHS Region 1",2017-11-11,1,2017-11-18,0.95,"ili perc","quantile",1.80834138257266
"HHS Region 1",2017-11-11,1,2017-11-18,0.975,"ili perc","quantile",2.26633862049295
"HHS Region 1",2017-11-11,1,2017-11-18,0.99,"ili perc","quantile",3.20505259641726
"HHS Region 1",2017-11-11,2,2017-11-25,0.01,"ili perc","quantile",-0.00589925777617332
"HHS Region 1",2017-11-11,2,2017-11-25,0.025,"ili perc","quantile",0.266591306208091
"HHS Region 1",2017-11-11,2,2017-11-25,0.05,"ili perc","quantile",0.583388106588654
"HHS Region 1",2017-11-11,2,2017-11-25,0.1,"ili perc","quantile",0.725324202905424
"HHS Region 1",2017-11-11,2,2017-11-25,0.15,"ili perc","quantile",0.839181316754546
"HHS Region 1",2017-11-11,2,2017-11-25,0.2,"ili perc","quantile",0.910584086413056
"HHS Region 1",2017-11-11,2,2017-11-25,0.25,"ili perc","quantile",0.979611510087865
"HHS Region 1",2017-11-11,2,2017-11-25,0.3,"ili perc","quantile",1.02870545296997
"HHS Region 1",2017-11-11,2,2017-11-25,0.35,"ili perc","quantile",1.06172370084603
"HHS Region 1",2017-11-11,2,2017-11-25,0.4,"ili perc","quantile",1.0976869143911
"HHS Region 1",2017-11-11,2,2017-11-25,0.45,"ili perc","quantile",1.13358238102263
"HHS Region 1",2017-11-11,2,2017-11-25,0.5,"ili perc","quantile",1.18192364184554
"HHS Region 1",2017-11-11,2,2017-11-25,0.55,"ili perc","quantile",1.24101992218356
"HHS Region 1",2017-11-11,2,2017-11-25,0.6,"ili perc","quantile",1.30959370576073
"HHS Region 1",2017-11-11,2,2017-11-25,0.65,"ili perc","quantile",1.35549249379075
"HHS Region 1",2017-11-11,2,2017-11-25,0.7,"ili perc","quantile",1.41487234061379
"HHS Region 1",2017-11-11,2,2017-11-25,0.75,"ili perc","quantile",1.45298091671565
"HHS Region 1",2017-11-11,2,2017-11-25,0.8,"ili perc","quantile",1.51940529680223
"HHS Region 1",2017-11-11,2,2017-11-25,0.85,"ili perc","quantile",1.58898032101244
"HHS Region 1",2017-11-11,2,2017-11-25,0.9,"ili perc","quantile",1.71550583414247
"HHS Region 1",2017-11-11,2,2017-11-25,0.95,"ili perc","quantile",1.92140867414986
