"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2017-12-23,1,2017-12-30,0.01,"ili perc","quantile",0.459356420100804
"HHS Region 1",2017-12-23,1,2017-12-30,0.025,"ili perc","quantile",0.656262543768909
"HHS Region 1",2017-12-23,1,2017-12-30,0.05,"ili perc","quantile",0.842365864117679
"HHS Region 1",2017-12-23,1,2017-12-30,0.1,"ili perc","quantile",0.928894795451478
"HHS Region 1",2017-12-23,1,2017-12-30,0.15,"ili perc","quantile",1.08446512771735
"HHS Region 1",2017-12-23,1,2017-12-30,0.2,"ili perc","quantile",1.14904573249451
"HHS Region 1",2017-12-23,1,2017-12-30,0.25,"ili perc","quantile",1.18562416203303
"HHS Region 1",2017-12-23,1,2017-12-30,0.3,"ili perc","quantile",1.25232111713173
"HHS Region 1",2017-12-23,1,2017-12-30,0.35,"ili perc","quantile",1.28233219203537
"HHS Region 1",2017-12-23,1,2017-12-30,0.4,"ili perc","quantile",1.30939268459334
"HHS Region 1",2017-12-23,1,2017-12-30,0.45,"ili perc","quantile",1.34654003054229
"HHS Region 1",2017-12-23,1,2017-12-30,0.5,"ili perc","quantile",1.38937480472684
"HHS Region 1",2017-12-23,1,2017-12-30,0.55,"ili perc","quantile",1.42936102473856
"HHS Region 1",2017-12-23,1,2017-12-30,0.6,"ili perc","quantile",1.4705739551653
"HHS Region 1",2017-12-23,1,2017-12-30,0.65,"ili perc","quantile",1.52582997940932
"HHS Region 1",2017-12-23,1,2017-12-30,0.7,"ili perc","quantile",1.56539548112582
"HHS Region 1",2017-12-23,1,2017-12-30,0.75,"ili perc","quantile",1.62945278575882
"HHS Region 1",2017-12-23,1,2017-12-30,0.8,"ili perc","quantile",1.70757789631919
"HHS Region 1",2017-12-23,1,2017-12-30,0.85,"ili perc","quantile",1.77880420435999
"HHS Region 1",2017-12-23,1,2017-12-30,0.9,"ili perc","quantile",1.87325282066874
"HHS Region 1",2017-12-23,1,2017-12-30,0.95,"ili perc","quantile",2.13467287479951
"HHS Region 1",2017-12-23,1,2017-12-30,0.975,"ili perc","quantile",2.48875418847023
"HHS Region 1",2017-12-23,1,2017-12-30,0.99,"ili perc","quantile",3.5833378134036
"HHS Region 1",2017-12-23,2,2018-01-06,0.01,"ili perc","quantile",0.195021196310377
"HHS Region 1",2017-12-23,2,2018-01-06,0.025,"ili perc","quantile",0.494917580455297
"HHS Region 1",2017-12-23,2,2018-01-06,0.05,"ili perc","quantile",0.683691070880436
"HHS Region 1",2017-12-23,2,2018-01-06,0.1,"ili perc","quantile",0.868482034037663
"HHS Region 1",2017-12-23,2,2018-01-06,0.15,"ili perc","quantile",1.00064139935174
"HHS Region 1",2017-12-23,2,2018-01-06,0.2,"ili perc","quantile",1.09296355093334
"HHS Region 1",2017-12-23,2,2018-01-06,0.25,"ili perc","quantile",1.18634386212203
"HHS Region 1",2017-12-23,2,2018-01-06,0.3,"ili perc","quantile",1.2556719340204
"HHS Region 1",2017-12-23,2,2018-01-06,0.35,"ili perc","quantile",1.32977017395348
"HHS Region 1",2017-12-23,2,2018-01-06,0.4,"ili perc","quantile",1.38417406820522
"HHS Region 1",2017-12-23,2,2018-01-06,0.45,"ili perc","quantile",1.42642227750589
"HHS Region 1",2017-12-23,2,2018-01-06,0.5,"ili perc","quantile",1.48127792329469
"HHS Region 1",2017-12-23,2,2018-01-06,0.55,"ili perc","quantile",1.51425613834448
"HHS Region 1",2017-12-23,2,2018-01-06,0.6,"ili perc","quantile",1.55803924036009
"HHS Region 1",2017-12-23,2,2018-01-06,0.65,"ili perc","quantile",1.60142045097648
"HHS Region 1",2017-12-23,2,2018-01-06,0.7,"ili perc","quantile",1.63756409773591
"HHS Region 1",2017-12-23,2,2018-01-06,0.75,"ili perc","quantile",1.7094264305601
"HHS Region 1",2017-12-23,2,2018-01-06,0.8,"ili perc","quantile",1.8207295277302
"HHS Region 1",2017-12-23,2,2018-01-06,0.85,"ili perc","quantile",1.88544324175763
"HHS Region 1",2017-12-23,2,2018-01-06,0.9,"ili perc","quantile",2.022250589059
"HHS Region 1",2017-12-23,2,2018-01-06,0.95,"ili perc","quantile",2.58400934027206
"HHS Region 1",2017-12-23,2,2018-01-06,0.975,"ili perc","quantile",2.81269309616728
"HHS Region 1",2017-12-23,2,2018-01-06,0.99,"ili perc","quantile",3.13084837329507
"HHS Region 1",2017-12-23,3,2018-01-13,0.01,"ili perc","quantile",0.240216799477488
"HHS Region 1",2017-12-23,3,2018-01-13,0.025,"ili perc","quantile",0.465879915169568
"HHS Region 1",2017-12-23,3,2018-01-13,0.05,"ili perc","quantile",0.739885151809229
