"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-11-30,1,2019-12-07,0.01,"ili perc","quantile",0.931160379183386
"HHS Region 1",2019-11-30,1,2019-12-07,0.025,"ili perc","quantile",0.983347446553012
"HHS Region 1",2019-11-30,1,2019-12-07,0.05,"ili perc","quantile",1.13908738762055
"HHS Region 1",2019-11-30,1,2019-12-07,0.1,"ili perc","quantile",1.24941778401759
"HHS Region 1",2019-11-30,1,2019-12-07,0.15,"ili perc","quantile",1.33325612885274
"HHS Region 1",2019-11-30,1,2019-12-07,0.2,"ili perc","quantile",1.39262751398603
"HHS Region 1",2019-11-30,1,2019-12-07,0.25,"ili perc","quantile",1.43603513087257
"HHS Region 1",2019-11-30,1,2019-12-07,0.3,"ili perc","quantile",1.46909430064523
"HHS Region 1",2019-11-30,1,2019-12-07,0.35,"ili perc","quantile",1.51633582983442
"HHS Region 1",2019-11-30,1,2019-12-07,0.4,"ili perc","quantile",1.55759000069062
"HHS Region 1",2019-11-30,1,2019-12-07,0.45,"ili perc","quantile",1.58382965556847
"HHS Region 1",2019-11-30,1,2019-12-07,0.5,"ili perc","quantile",1.61483617841652
"HHS Region 1",2019-11-30,1,2019-12-07,0.55,"ili perc","quantile",1.64907410677363
"HHS Region 1",2019-11-30,1,2019-12-07,0.6,"ili perc","quantile",1.67292527618079
"HHS Region 1",2019-11-30,1,2019-12-07,0.65,"ili perc","quantile",1.72815598289924
"HHS Region 1",2019-11-30,1,2019-12-07,0.7,"ili perc","quantile",1.75805678373378
"HHS Region 1",2019-11-30,1,2019-12-07,0.75,"ili perc","quantile",1.80943229463406
"HHS Region 1",2019-11-30,1,2019-12-07,0.8,"ili perc","quantile",1.92885862363507
"HHS Region 1",2019-11-30,1,2019-12-07,0.85,"ili perc","quantile",2.07681331322105
"HHS Region 1",2019-11-30,1,2019-12-07,0.9,"ili perc","quantile",2.19757018548236
"HHS Region 1",2019-11-30,1,2019-12-07,0.95,"ili perc","quantile",2.43900208174387
"HHS Region 1",2019-11-30,1,2019-12-07,0.975,"ili perc","quantile",2.60506785674855
"HHS Region 1",2019-11-30,1,2019-12-07,0.99,"ili perc","quantile",3.0999186632659
"HHS Region 1",2019-11-30,2,2019-12-14,0.01,"ili perc","quantile",0.446715688853678
"HHS Region 1",2019-11-30,2,2019-12-14,0.025,"ili perc","quantile",0.907287237311493
"HHS Region 1",2019-11-30,2,2019-12-14,0.05,"ili perc","quantile",1.04842563456219
"HHS Region 1",2019-11-30,2,2019-12-14,0.1,"ili perc","quantile",1.17708596694394
"HHS Region 1",2019-11-30,2,2019-12-14,0.15,"ili perc","quantile",1.30134204527874
"HHS Region 1",2019-11-30,2,2019-12-14,0.2,"ili perc","quantile",1.35399108119886
"HHS Region 1",2019-11-30,2,2019-12-14,0.25,"ili perc","quantile",1.42874885368416
"HHS Region 1",2019-11-30,2,2019-12-14,0.3,"ili perc","quantile",1.48595177437395
"HHS Region 1",2019-11-30,2,2019-12-14,0.35,"ili perc","quantile",1.53172731251181
"HHS Region 1",2019-11-30,2,2019-12-14,0.4,"ili perc","quantile",1.59028469203973
"HHS Region 1",2019-11-30,2,2019-12-14,0.45,"ili perc","quantile",1.62112998086702
"HHS Region 1",2019-11-30,2,2019-12-14,0.5,"ili perc","quantile",1.66590822955062
"HHS Region 1",2019-11-30,2,2019-12-14,0.55,"ili perc","quantile",1.72067580624299
"HHS Region 1",2019-11-30,2,2019-12-14,0.6,"ili perc","quantile",1.76889223620484
"HHS Region 1",2019-11-30,2,2019-12-14,0.65,"ili perc","quantile",1.80887899447125
"HHS Region 1",2019-11-30,2,2019-12-14,0.7,"ili perc","quantile",1.86510985200054
"HHS Region 1",2019-11-30,2,2019-12-14,0.75,"ili perc","quantile",1.96329791083637
"HHS Region 1",2019-11-30,2,2019-12-14,0.8,"ili perc","quantile",2.05947920990588
"HHS Region 1",2019-11-30,2,2019-12-14,0.85,"ili perc","quantile",2.16976496735947
"HHS Region 1",2019-11-30,2,2019-12-14,0.9,"ili perc","quantile",2.35263720890621
"HHS Region 1",2019-11-30,2,2019-12-14,0.95,"ili perc","quantile",2.64985984107239
"HHS Region 1",2019-11-30,2,2019-12-14,0.975,"ili perc","quantile",3.24488945782869
"HHS Region 1",2019-11-30,2,2019-12-14,0.99,"ili perc","quantile",5.75904452174923
"HHS Region 1",2019-11-30,3,2019-12-21,0.01,"ili perc","quantile",0.342579653107943
"HHS Region 1",2019-11-30,3,2019-12-21,0.025,"ili perc","quantile",0.455378129186134
"HHS Region 1",2019-11-30,3,2019-12-21,0.05,"ili perc","quantile",0.899950961849985
"HHS Region 1",2019-11-30,3,2019-12-21,0.1,"ili perc","quantile",1.09027472721719
"HHS Region 1",2019-11-30,3,2019-12-21,0.15,"ili perc","quantile",1.18511224174649
"HHS Region 1",2019-11-30,3,2019-12-21,0.2,"ili perc","quantile",1.29842376293585
"HHS Region 1",2019-11-30,3,2019-12-21,0.25,"ili perc","quantile",1.38976550180941
"HHS Region 1",2019-11-30,3,2019-12-21,0.3,"ili perc","quantile",1.46358829046269
"HHS Region 1",2019-11-30,3,2019-12-21,0.35,"ili perc","quantile",1.5436129764465
"HHS Region 1",2019-11-30,3,2019-12-21,0.4,"ili perc","quantile",1.58801909698288
"HHS Region 1",2019-11-30,3,2019-12-21,0.45,"ili perc","quantile",1.65208120403533
"HHS Region 1",2019-11-30,3,2019-12-21,0.5,"ili perc","quantile",1.69378685556763
"HHS Region 1",2019-11-30,3,2019-12-21,0.55,"ili perc","quantile",1.74651728033619
"HHS Region 1",2019-11-30,3,2019-12-21,0.6,"ili perc","quantile",1.84316501498339
"HHS Region 1",2019-11-30,3,2019-12-21,0.65,"ili perc","quantile",1.93566213006693
"HHS Region 1",2019-11-30,3,2019-12-21,0.7,"ili perc","quantile",2.02536545831593
"HHS Region 1",2019-11-30,3,2019-12-21,0.75,"ili perc","quantile",2.11451602173127
"HHS Region 1",2019-11-30,3,2019-12-21,0.8,"ili perc","quantile",2.22562267537407
"HHS Region 1",2019-11-30,3,2019-12-21,0.85,"ili perc","quantile",2.3082080478268
"HHS Region 1",2019-11-30,3,2019-12-21,0.9,"ili perc","quantile",2.45262004882555
"HHS Region 1",2019-11-30,3,2019-12-21,0.95,"ili perc","quantile",2.77595612956389
"HHS Region 1",2019-11-30,3,2019-12-21,0.975,"ili perc","quantile",3.02730291260782
"HHS Region 1",2019-11-30,3,2019-12-21,0.99,"ili perc","quantile",3.78610842064179
"HHS Region 1",2019-11-30,4,2019-12-28,0.01,"ili perc","quantile",0.314675462286103
"HHS Region 1",2019-11-30,4,2019-12-28,0.025,"ili perc","quantile",0.398320735464328
"HHS Region 1",2019-11-30,4,2019-12-28,0.05,"ili perc","quantile",0.76206850054026
"HHS Region 1",2019-11-30,4,2019-12-28,0.1,"ili perc","quantile",1.0893556605435
"HHS Region 1",2019-11-30,4,2019-12-28,0.15,"ili perc","quantile",1.22828200680377
