"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2018-12-15,1,2018-12-22,0.01,"ili perc","quantile",0.96426175026258
"HHS Region 1",2018-12-15,1,2018-12-22,0.025,"ili perc","quantile",1.03758856018167
"HHS Region 1",2018-12-15,1,2018-12-22,0.05,"ili perc","quantile",1.11487525878799
"HHS Region 1",2018-12-15,1,2018-12-22,0.1,"ili perc","quantile",1.33709954250477
"HHS Region 1",2018-12-15,1,2018-12-22,0.15,"ili perc","quantile",1.42760747511795
"HHS Region 1",2018-12-15,1,2018-12-22,0.2,"ili perc","quantile",1.48674950859674
"HHS Region 1",2018-12-15,1,2018-12-22,0.25,"ili perc","quantile",1.54044056356201
"HHS Region 1",2018-12-15,1,2018-12-22,0.3,"ili perc","quantile",1.57639592071163
"HHS Region 1",2018-12-15,1,2018-12-22,0.35,"ili perc","quantile",1.62057871222774
"HHS Region 1",2018-12-15,1,2018-12-22,0.4,"ili perc","quantile",1.6639951767448
"HHS Region 1",2018-12-15,1,2018-12-22,0.45,"ili perc","quantile",1.68771277051344
"HHS Region 1",2018-12-15,1,2018-12-22,0.5,"ili perc","quantile",1.73407132485648
"HHS Region 1",2018-12-15,1,2018-12-22,0.55,"ili perc","quantile",1.75474072747429
"HHS Region 1",2018-12-15,1,2018-12-22,0.6,"ili perc","quantile",1.81616987846627
"HHS Region 1",2018-12-15,1,2018-12-22,0.65,"ili perc","quantile",1.85816234183904
"HHS Region 1",2018-12-15,1,2018-12-22,0.7,"ili perc","quantile",1.90202541434925
"HHS Region 1",2018-12-15,1,2018-12-22,0.75,"ili perc","quantile",1.92749123569491
"HHS Region 1",2018-12-15,1,2018-12-22,0.8,"ili perc","quantile",2.05354258513073
"HHS Region 1",2018-12-15,1,2018-12-22,0.85,"ili perc","quantile",2.15830985151426
"HHS Region 1",2018-12-15,1,2018-12-22,0.9,"ili perc","quantile",2.37330410349335
"HHS Region 1",2018-12-15,1,2018-12-22,0.95,"ili perc","quantile",2.59022833691591
"HHS Region 1",2018-12-15,1,2018-12-22,0.975,"ili perc","quantile",3.12984686833573
"HHS Region 1",2018-12-15,1,2018-12-22,0.99,"ili perc","quantile",3.6614602184621
"HHS Region 1",2018-12-15,2,2018-12-29,0.01,"ili perc","quantile",0.849042060327895
"HHS Region 1",2018-12-15,2,2018-12-29,0.025,"ili perc","quantile",0.957750826017262
"HHS Region 1",2018-12-15,2,2018-12-29,0.05,"ili perc","quantile",1.09541479029134
"HHS Region 1",2018-12-15,2,2018-12-29,0.1,"ili perc","quantile",1.25764227289774
"HHS Region 1",2018-12-15,2,2018-12-29,0.15,"ili perc","quantile",1.37218571421411
"HHS Region 1",2018-12-15,2,2018-12-29,0.2,"ili perc","quantile",1.42861128515162
"HHS Region 1",2018-12-15,2,2018-12-29,0.25,"ili perc","quantile",1.49947608790164
"HHS Region 1",2018-12-15,2,2018-12-29,0.3,"ili perc","quantile",1.54764525301334
"HHS Region 1",2018-12-15,2,2018-12-29,0.35,"ili perc","quantile",1.60024685322581
"HHS Region 1",2018-12-15,2,2018-12-29,0.4,"ili perc","quantile",1.6365199655604
"HHS Region 1",2018-12-15,2,2018-12-29,0.45,"ili perc","quantile",1.68747414046099
"HHS Region 1",2018-12-15,2,2018-12-29,0.5,"ili perc","quantile",1.76061569924637
"HHS Region 1",2018-12-15,2,2018-12-29,0.55,"ili perc","quantile",1.79189691101047
"HHS Region 1",2018-12-15,2,2018-12-29,0.6,"ili perc","quantile",1.85840727096247
"HHS Region 1",2018-12-15,2,2018-12-29,0.65,"ili perc","quantile",1.91192110007444
"HHS Region 1",2018-12-15,2,2018-12-29,0.7,"ili perc","quantile",1.94747986332619
"HHS Region 1",2018-12-15,2,2018-12-29,0.75,"ili perc","quantile",2.00727769228285
"HHS Region 1",2018-12-15,2,2018-12-29,0.8,"ili perc","quantile",2.07127612655938
"HHS Region 1",2018-12-15,2,2018-12-29,0.85,"ili perc","quantile",2.1622110181314
"HHS Region 1",2018-12-15,2,2018-12-29,0.9,"ili perc","quantile",2.26120528276515
"HHS Region 1",2018-12-15,2,2018-12-29,0.95,"ili perc","quantile",2.59407122738329
"HHS Region 1",2018-12-15,2,2018-12-29,0.975,"ili perc","quantile",2.9732851591819
"HHS Region 1",2018-12-15,2,2018-12-29,0.99,"ili perc","quantile",3.09142624743298
"HHS Region 1",2018-12-15,3,2019-01-05,0.01,"ili perc","quantile",0.731521459968771
"HHS Region 1",2018-12-15,3,2019-01-05,0.025,"ili perc","quantile",0.820232755558003
"HHS Region 1",2018-12-15,3,2019-01-05,0.05,"ili perc","quantile",0.969695756089268
"HHS Region 1",2018-12-15,3,2019-01-05,0.1,"ili perc","quantile",1.19183848680067
"HHS Region 1",2018-12-15,3,2019-01-05,0.15,"ili perc","quantile",1.3166911671925
"HHS Region 1",2018-12-15,3,2019-01-05,0.2,"ili perc","quantile",1.40837433316581
"HHS Region 1",2018-12-15,3,2019-01-05,0.25,"ili perc","quantile",1.47838668000856
"HHS Region 1",2018-12-15,3,2019-01-05,0.3,"ili perc","quantile",1.51212342060009
"HHS Region 1",2018-12-15,3,2019-01-05,0.35,"ili perc","quantile",1.59441275095115
"HHS Region 1",2018-12-15,3,2019-01-05,0.4,"ili perc","quantile",1.63407976773794
"HHS Region 1",2018-12-15,3,2019-01-05,0.45,"ili perc","quantile",1.68615359040477
"HHS Region 1",2018-12-15,3,2019-01-05,0.5,"ili perc","quantile",1.74931481189384
"HHS Region 1",2018-12-15,3,2019-01-05,0.55,"ili perc","quantile",1.8066652991893
"HHS Region 1",2018-12-15,3,2019-01-05,0.6,"ili perc","quantile",1.93597228328301
"HHS Region 1",2018-12-15,3,2019-01-05,0.65,"ili perc","quantile",2.00988258515114
"HHS Region 1",2018-12-15,3,2019-01-05,0.7,"ili perc","quantile",2.07502847118377
"HHS Region 1",2018-12-15,3,2019-01-05,0.75,"ili perc","quantile",2.15962202729225
