"location","origin_date","horizon","target_end_date","output_type_id","target","output_type","value"
"HHS Region 1",2019-01-26,1,2019-02-02,0.01,"ili perc","quantile",2.07776631095841
"HHS Region 1",2019-01-26,1,2019-02-02,0.025,"ili perc","quantile",2.21860207774539
"HHS Region 1",2019-01-26,1,2019-02-02,0.05,"ili perc","quantile",2.43892160432029
"HHS Region 1",2019-01-26,1,2019-02-02,0.1,"ili perc","quantile",2.66631997031948
"HHS Region 1",2019-01-26,1,2019-02-02,0.15,"ili perc","quantile",2.75065919768662
"HHS Region 1",2019-01-26,1,2019-02-02,0.2,"ili perc","quantile",2.81587845693521
"HHS Region 1",2019-01-26,1,2019-02-02,0.25,"ili perc","quantile",2.88668438581938
"HHS Region 1",2019-01-26,1,2019-02-02,0.3,"ili perc","quantile",2.95722492642705
"HHS Region 1",2019-01-26,1,2019-02-02,0.35,"ili perc","quantile",3.00975505803839
"HHS Region 1",2019-01-26,1,2019-02-02,0.4,"ili perc","quantile",3.06111442562874
"HHS Region 1",2019-01-26,1,2019-02-02,0.45,"ili perc","quantile",3.11611690359056
"HHS Region 1",2019-01-26,1,2019-02-02,0.5,"ili perc","quantile",3.1838617920123
"HHS Region 1",2019-01-26,1,2019-02-02,0.55,"ili perc","quantile",3.2326222295152
"HHS Region 1",2019-01-26,1,2019-02-02,0.6,"ili perc","quantile",3.28068096095791
"HHS Region 1",2019-01-26,1,2019-02-02,0.65,"ili perc","quantile",3.31145162522701
"HHS Region 1",2019-01-26,1,2019-02-02,0.7,"ili perc","quantile",3.3575954587528
"HHS Region 1",2019-01-26,1,2019-02-02,0.75,"ili perc","quantile",3.42530986030218
"HHS Region 1",2019-01-26,1,2019-02-02,0.8,"ili perc","quantile",3.50847479806502
"HHS Region 1",2019-01-26,1,2019-02-02,0.85,"ili perc","quantile",3.65552107401415
"HHS Region 1",2019-01-26,1,2019-02-02,0.9,"ili perc","quantile",3.82288222318978
"HHS Region 1",2019-01-26,1,2019-02-02,0.95,"ili perc","quantile",4.21981835370355
"HHS Region 1",2019-01-26,1,2019-02-02,0.975,"ili perc","quantile",4.77680382734016
"HHS Region 1",2019-01-26,1,2019-02-02,0.99,"ili perc","quantile",5.47553428684134
"HHS Region 1",2019-01-26,2,2019-02-09,0.01,"ili perc","quantile",1.62570360362316
"HHS Region 1",2019-01-26,2,2019-02-09,0.025,"ili perc","quantile",1.84491548262506
"HHS Region 1",2019-01-26,2,2019-02-09,0.05,"ili perc","quantile",2.03308380894504
"HHS Region 1",2019-01-26,2,2019-02-09,0.1,"ili perc","quantile",2.25267450434933
"HHS Region 1",2019-01-26,2,2019-02-09,0.15,"ili perc","quantile",2.46343567461874
"HHS Region 1",2019-01-26,2,2019-02-09,0.2,"ili perc","quantile",2.61699394543787
"HHS Region 1",2019-01-26,2,2019-02-09,0.25,"ili perc","quantile",2.71260312672187
"HHS Region 1",2019-01-26,2,2019-02-09,0.3,"ili perc","quantile",2.77207671604272
"HHS Region 1",2019-01-26,2,2019-02-09,0.35,"ili perc","quantile",2.86394796084056
"HHS Region 1",2019-01-26,2,2019-02-09,0.4,"ili perc","quantile",2.95355274237848
"HHS Region 1",2019-01-26,2,2019-02-09,0.45,"ili perc","quantile",3.06226849903759
"HHS Region 1",2019-01-26,2,2019-02-09,0.5,"ili perc","quantile",3.14214615713803
"HHS Region 1",2019-01-26,2,2019-02-09,0.55,"ili perc","quantile",3.21271948190903
"HHS Region 1",2019-01-26,2,2019-02-09,0.6,"ili perc","quantile",3.26713099457465
"HHS Region 1",2019-01-26,2,2019-02-09,0.65,"ili perc","quantile",3.32055350872091
"HHS Region 1",2019-01-26,2,2019-02-09,0.7,"ili perc","quantile",3.3569138280638
"HHS Region 1",2019-01-26,2,2019-02-09,0.75,"ili perc","quantile",3.42179044136914
"HHS Region 1",2019-01-26,2,2019-02-09,0.8,"ili perc","quantile",3.51741500703769
"HHS Region 1",2019-01-26,2,2019-02-09,0.85,"ili perc","quantile",3.7131746595452
"HHS Region 1",2019-01-26,2,2019-02-09,0.9,"ili perc","quantile",3.8746923108686
"HHS Region 1",2019-01-26,2,2019-02-09,0.95,"ili perc","quantile",4.23834207440291
"HHS Region 1",2019-01-26,2,2019-02-09,0.975,"ili perc","quantile",4.74846203637404
"HHS Region 1",2019-01-26,2,2019-02-09,0.99,"ili perc","quantile",5.29095854954417
"HHS Region 1",2019-01-26,3,2019-02-16,0.01,"ili perc","quantile",1.63433373114087
"HHS Region 1",2019-01-26,3,2019-02-16,0.025,"ili perc","quantile",1.83373925232502
"HHS Region 1",2019-01-26,3,2019-02-16,0.05,"ili perc","quantile",2.00699382880617
"HHS Region 1",2019-01-26,3,2019-02-16,0.1,"ili perc","quantile",2.26582601947454
"HHS Region 1",2019-01-26,3,2019-02-16,0.15,"ili perc","quantile",2.43905548850428
"HHS Region 1",2019-01-26,3,2019-02-16,0.2,"ili perc","quantile",2.53251226819824
"HHS Region 1",2019-01-26,3,2019-02-16,0.25,"ili perc","quantile",2.63063639685675
"HHS Region 1",2019-01-26,3,2019-02-16,0.3,"ili perc","quantile",2.71567466270661
"HHS Region 1",2019-01-26,3,2019-02-16,0.35,"ili perc","quantile",2.84911642225138
"HHS Region 1",2019-01-26,3,2019-02-16,0.4,"ili perc","quantile",2.9777752132159
"HHS Region 1",2019-01-26,3,2019-02-16,0.45,"ili perc","quantile",3.09442398937257
"HHS Region 1",2019-01-26,3,2019-02-16,0.5,"ili perc","quantile",3.15540850980288
"HHS Region 1",2019-01-26,3,2019-02-16,0.55,"ili perc","quantile",3.25941200209608
"HHS Region 1",2019-01-26,3,2019-02-16,0.6,"ili perc","quantile",3.32615157447148
"HHS Region 1",2019-01-26,3,2019-02-16,0.65,"ili perc","quantile",3.41284456932438
"HHS Region 1",2019-01-26,3,2019-02-16,0.7,"ili perc","quantile",3.50365635127173
"HHS Region 1",2019-01-26,3,2019-02-16,0.75,"ili perc","quantile",3.64340995470588
"HHS Region 1",2019-01-26,3,2019-02-16,0.8,"ili perc","quantile",3.7463492911564
"HHS Region 1",2019-01-26,3,2019-02-16,0.85,"ili perc","quantile",3.8890784715653
"HHS Region 1",2019-01-26,3,2019-02-16,0.9,"ili perc","quantile",4.16608218845651
"HHS Region 1",2019-01-26,3,2019-02-16,0.95,"ili perc","quantile",4.42393077156082
"HHS Region 1",2019-01-26,3,2019-02-16,0.975,"ili perc","quantile",4.80319006858057
"HHS Region 1",2019-01-26,3,2019-02-16,0.99,"ili perc","quantile",5.58632586374741
"HHS Region 1",2019-01-26,4,2019-02-23,0.01,"ili perc","quantile",1.47314657129951
"HHS Region 1",2019-01-26,4,2019-02-23,0.025,"ili perc","quantile",1.75070480916155
"HHS Region 1",2019-01-26,4,2019-02-23,0.05,"ili perc","quantile",2.01287259181981
"HHS Region 1",2019-01-26,4,2019-02-23,0.1,"ili perc","quantile",2.28531788272357
