"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.01,1.9573071544179073
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.025,2.0291291637687303
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.05,2.101964359766841
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.1,2.223243036392165
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.15,2.2926435777552983
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.2,2.3416704590516195
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.25,2.383187512007422
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.3,2.4208149926628213
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.35,2.4582151535902033
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.4,2.4938817136656244
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.45,2.5363662213920377
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.5,2.564269376588027
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.55,2.6073168533341833
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.6,2.6458207889602416
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.65,2.6820949936619947
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.7,2.7241568596327514
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.75,2.773149600537047
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.8,2.8186519292819536
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.85,2.8849081030605506
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.9,2.9784660083937906
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.95,3.1380415691381724
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.975,3.2981487937057388
2016-01-30,"US National","ili perc",1,2016-02-06,"quantile",0.99,3.4709799238369516
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.01,1.935579832604852
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.025,2.0607334346223904
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.05,2.146320395538265
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.1,2.277974865687533
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.15,2.348832145949078
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.2,2.426207952201104
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.25,2.499882785534458
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.3,2.5515142849962484
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.35,2.592524350705239
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.4,2.648479892866934
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.45,2.7092935490419165
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.5,2.758482510464103
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.55,2.805909695896466
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.6,2.8469854909475303
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.65,2.891985685027654
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.7,2.9582209439560856
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.75,3.0190207940979823
2016-01-30,"US National","ili perc",2,2016-02-13,"quantile",0.8,3.083328666067875
