"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.01,1.83417281944148
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.025,1.9653940793320976
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.05,2.0389706049785414
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.1,2.1484509120568194
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.15,2.2015431398481997
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.2,2.265414683385055
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.25,2.3082509521207304
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.3,2.3531532477632564
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.35,2.3812332401118073
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.4,2.4166691149936925
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.45,2.4457323750729496
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.5,2.4817311023283186
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.55,2.5232582242804766
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.6,2.5681551651649523
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.65,2.604011787417518
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.7,2.6370280594233435
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.75,2.690120034082594
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.8,2.73684925652181
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.85,2.799019335407538
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.9,2.88517377923027
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.95,3.000471712031061
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.975,3.162043971507469
2016-01-23,"US National","ili perc",1,2016-01-30,"quantile",0.99,3.3846170539733484
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.01,1.9183465295607998
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.025,2.074870397038283
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.05,2.2215621735898514
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.1,2.316448437083963
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.15,2.3993476864650485
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.2,2.462992818934008
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.25,2.5297711041990305
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.3,2.580146082089781
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.35,2.6381391215863443
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.4,2.6730708541571904
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.45,2.7153686772411114
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.5,2.768193267342915
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.55,2.818095340961943
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.6,2.8642467390991997
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.65,2.924915033874825
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.7,2.9978354771055087
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.75,3.047126778678037
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.8,3.1223943637028606
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.85,3.200754206439469
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.9,3.3248215803875882
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.95,3.532405422460335
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.975,3.7303185966912267
2016-01-23,"US National","ili perc",2,2016-02-06,"quantile",0.99,4.036368687427683
2016-01-23,"US National","ili perc",3,2016-02-13,"quantile",0.01,1.9960500835038593
2016-01-23,"US National","ili perc",3,2016-02-13,"quantile",0.025,2.134387598445874
2016-01-23,"US National","ili perc",3,2016-02-13,"quantile",0.05,2.2511820880837514
2016-01-23,"US National","ili perc",3,2016-02-13,"quantile",0.1,2.378160596609614
