"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-12-22,2018-12-29,1,"1%",0.01,1.37999937425974,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"2.5%",0.025,1.40189071144685,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"5%",0.05,1.51825165262383,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"10%",0.1,1.67854204866081,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"15%",0.15,1.7696525103575,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"20%",0.2,1.88349745110986,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"25%",0.25,2.02190887572958,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"30%",0.3,2.08438012668072,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"35%",0.35,2.14506020334823,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"40%",0.4,2.22145536606544,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"45%",0.45,2.32230126429485,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"50%",0.5,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"55%",0.55,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"60%",0.6,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"65%",0.65,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"70%",0.7,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"75%",0.75,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"80%",0.8,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"85%",0.85,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"90%",0.9,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"95%",0.95,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"97.5%",0.975,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"99%",0.99,27.1281345054386,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"1%",0.01,1.36958399870143,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"2.5%",0.025,1.40327283830758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"5%",0.05,1.49939677798545,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"10%",0.1,1.64062152102897,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"15%",0.15,1.72497469255342,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"20%",0.2,1.84165372584004,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"25%",0.25,1.9778307309501,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"30%",0.3,2.04305238218665,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"35%",0.35,2.11752276468572,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"40%",0.4,2.1931540683979,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"45%",0.45,2.29424061259968,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"50%",0.5,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"55%",0.55,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"60%",0.6,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"65%",0.65,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"70%",0.7,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"75%",0.75,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"80%",0.8,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"85%",0.85,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"90%",0.9,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"95%",0.95,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"97.5%",0.975,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"99%",0.99,34.52636244944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"1%",0.01,1.35703362513368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"2.5%",0.025,1.40247957374184,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"5%",0.05,1.47873941810204,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"10%",0.1,1.60125687292235,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"15%",0.15,1.67900578969337,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"20%",0.2,1.79816080126145,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"25%",0.25,1.93235520688805,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"30%",0.3,2.00045133894236,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"35%",0.35,2.08887259760639,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"40%",0.4,2.16373138487769,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"45%",0.45,2.26521090264876,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"50%",0.5,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"55%",0.55,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"60%",0.6,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"65%",0.65,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"70%",0.7,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"75%",0.75,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"80%",0.8,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"85%",0.85,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"90%",0.9,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"95%",0.95,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"97.5%",0.975,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"99%",0.99,36.628119368681,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"1%",0.01,1.34250746842135,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"2.5%",0.025,1.39967314490415,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"5%",0.05,1.45641399110583,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"10%",0.1,1.56055579785878,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"15%",0.15,1.63184208286606,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"20%",0.2,1.75314166439509,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"25%",0.25,1.88558651139403,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"30%",0.3,1.95667195164455,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"35%",0.35,2.05919268247071,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"40%",0.4,2.13327094148297,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"45%",0.45,2.2352844007761,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"50%",0.5,33.8283831108,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-19,4,"55%",0.55,33.8283831108,"ili perc","quantile","hhs1"
