location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2018-01-27,2018-02-03,1,0.01,1.91364208771228,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.025,1.91364208771228,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.05,2.09306754541711,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.1,2.3369841268879,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.15,2.44630591968593,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.2,2.63862456681716,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.25,2.83795587887806,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.3,2.92306400802664,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.35,3.01107657367697,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.4,3.13461617935457,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.45,3.29347440598428,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.5,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.55,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.6,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.65,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.7,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.75,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.8,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.85,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.9,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.95,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.975,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-03,1,0.99,314.653623638421,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.01,1.9020925269574,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.025,1.90902361727967,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.05,2.07122910273785,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.1,2.2966732153638,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.15,2.39949103023503,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.2,2.59405100042142,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.25,2.79156471867731,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.3,2.87962863271116,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.35,2.98169728862393,ili perc,quantile
HHS Region 1,2018-01-27,2018-02-10,2,0.4,3.10445870505487,ili perc,quantile
