location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2018-01-20,2018-01-27,1,0.01,1.77103643330742,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.025,1.77422514286829,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.05,1.94051423381242,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.1,2.17003068653091,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.15,2.27280809251181,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.2,2.44587367479292,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.25,2.6336369077892,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.3,2.71400092056965,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.35,2.80533311961145,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.4,2.92410578301161,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.45,3.07799903534919,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.5,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.55,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.6,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.65,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.7,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.75,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.8,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.85,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.9,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.95,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.975,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-01-27,1,0.99,248.790719938949,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.01,1.77883541384534,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.025,1.79416623508405,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.05,1.93703694171302,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.1,2.14443041608763,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.15,2.23914493741734,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.2,2.41809980033838,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.25,2.60148025602348,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.3,2.6835360980786,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.35,2.78728872568854,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.4,2.90537138945899,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.45,3.05820573194666,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.5,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.55,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.6,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.65,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.7,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.75,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.8,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.85,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.9,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.95,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.975,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-03,2,0.99,301.374849167634,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.01,1.77660204219904,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.025,1.80388516651453,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.05,1.92508977437035,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.1,2.11204422587531,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.15,2.19941497573853,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.2,2.38257634100631,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.25,2.56275732127511,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.3,2.64708804682527,ili perc,quantile
HHS Region 1,2018-01-20,2018-02-10,3,0.35,2.76401562273935,ili perc,quantile
