location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2020-01-25,2020-02-01,1,0.01,2.35500672875452,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.025,2.35500672875452,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.05,2.51067889446233,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.1,2.7727675434586,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.15,2.87208877817852,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.2,3.13922842581019,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.25,3.34924032584513,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.3,3.43486843736241,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.35,3.53338617962777,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.4,3.68203384332651,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.45,3.87437563517199,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.5,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.55,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.6,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.65,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.7,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.75,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.8,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.85,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.9,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.95,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.975,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-01,1,0.99,884.914055134802,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.01,2.42288893002603,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.025,2.42288893002603,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.05,2.55237437931123,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.1,2.7833589324332,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.15,2.87078200292899,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.2,3.15278577041772,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.25,3.35210393447733,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.3,3.4363142452587,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.35,3.54322830112369,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.4,3.69140293252667,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.45,3.87886827394686,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.5,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.55,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.6,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.65,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.7,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.75,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.8,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.85,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.9,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.95,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.975,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-08,2,0.99,1070.23508463734,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.01,2.47377391761904,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.025,2.47377391761904,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.05,2.57985433801446,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.1,2.78256108400728,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.15,2.85929292332003,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.2,3.15333649765762,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.25,3.3439469359887,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.3,3.42771802272773,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.35,3.54429475028292,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.4,3.69192807143577,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.45,3.87571831314472,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.5,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.55,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.6,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.65,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.7,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.75,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.8,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.85,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.9,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.95,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.975,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-15,3,0.99,1213.78483055285,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-22,4,0.01,2.39691053733281,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-22,4,0.025,2.40421782063095,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-22,4,0.05,2.50354835517328,ili perc,quantile
HHS Region 1,2020-01-25,2020-02-22,4,0.1,2.69861170710533,ili perc,quantile
