location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2016-12-31,2017-01-07,1,0.01,1.1239546967328,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.025,1.17531809962754,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.05,1.26229347254385,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.1,1.3761651009577,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.15,1.45784504575728,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.2,1.53198590365633,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.25,1.63880860230873,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.3,1.68558360530421,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.35,1.73680181079766,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.4,1.80190739264178,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.45,1.8696360792152,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.5,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.55,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.6,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.65,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.7,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.75,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.8,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.85,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.9,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.95,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.975,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-07,1,0.99,3.63162500939098,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.01,1.11074452920779,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.025,1.17385255803319,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.05,1.24107907754029,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.1,1.33635416580134,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.15,1.41147714949562,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.2,1.48798331502491,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.25,1.5929012359674,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.3,1.64258906528968,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.35,1.70780776916562,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.4,1.77213815909852,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.45,1.84030689414602,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.5,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.55,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.6,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.65,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.7,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.75,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.8,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.85,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.9,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.95,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.975,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-14,2,0.99,4.09657498011128,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.01,1.09698597190138,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.025,1.17182825131423,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.05,1.21940170107956,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.1,1.29617229778792,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.15,1.3647776286383,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.2,1.44355711754494,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.25,1.54663494258449,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.3,1.5992674692216,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.35,1.67852791513911,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.4,1.74208088943537,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.45,1.81072879940916,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.5,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.55,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.6,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.65,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.7,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.75,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.8,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.85,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.9,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.95,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.975,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-21,3,0.99,3.20108781009637,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.01,1.08359212913613,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.025,1.17017555940822,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.05,1.19803223712093,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.1,1.2562371240262,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.15,1.31829865950595,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.2,1.39941264724529,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.25,1.50060735881237,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.3,1.5561633865036,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.35,1.64943814477179,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.4,1.71221518235209,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.45,1.78131624564027,ili perc,quantile
HHS Region 1,2016-12-31,2017-01-28,4,0.5,3.21037900099774,ili perc,quantile
