location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2018-02-17,2018-02-24,1,0.01,2.09101361015485,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.025,2.1351940459349,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.05,2.2782795175894,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.1,2.45646857963231,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.15,2.58235895367358,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.2,2.74793406922919,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.25,2.90526930595917,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.3,2.96667754041192,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.35,2.96667754041192,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.4,3.0428050727105602,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.45,3.16550050254136,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.5,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.55,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.6,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.65,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.7,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.75,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.8,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.85,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.9,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.95,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.975,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-02-24,1,0.99,376.898083633058,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.01,2.05192421849256,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.025,2.10735965431689,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.05,2.23521642790155,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.1,2.39915284246547,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.15,2.52034126317534,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.2,2.68394083031598,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.25,2.84242370759205,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.3,2.91622222162025,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.35,2.91622222162025,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.4,2.99944304156395,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.45,3.12442494783085,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.5,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.55,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.6,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.65,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.7,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.75,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.8,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.85,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.9,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.95,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.975,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-03,2,0.99,313.162242699223,ili perc,quantile
HHS Region 1,2018-02-17,2018-03-10,3,0.01,2.04847935686178,ili perc,quantile
