"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-01-02,2016-01-09,1,"1%",0.01,1.18013324895694,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"2.5%",0.025,1.23510841899686,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"5%",0.05,1.32395864076303,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"10%",0.1,1.43188500320075,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"15%",0.15,1.51939884053976,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"20%",0.2,1.59563802437978,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"25%",0.25,1.70198644968348,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"30%",0.3,1.7502037737818,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"35%",0.35,1.78834238174591,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"40%",0.4,1.84699228853134,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"45%",0.45,1.901626908051,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"50%",0.5,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"55%",0.55,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"60%",0.6,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"65%",0.65,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"70%",0.7,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"75%",0.75,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"80%",0.8,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"85%",0.85,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"90%",0.9,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"95%",0.95,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"97.5%",0.975,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"99%",0.99,3.68649788023642,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"1%",0.01,1.16662554452542,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"2.5%",0.025,1.2333397112016,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"5%",0.05,1.30249304838999,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"10%",0.1,1.39187281299085,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"15%",0.15,1.47285101649742,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"20%",0.2,1.55140560056426,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"25%",0.25,1.65588434221962,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"30%",0.3,1.70703178471601,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"35%",0.35,1.75919326841382,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"40%",0.4,1.81706677677324,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"45%",0.45,1.87216267339659,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"50%",0.5,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"55%",0.55,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"60%",0.6,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"65%",0.65,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"70%",0.7,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"75%",0.75,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"80%",0.8,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"85%",0.85,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"90%",0.9,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"95%",0.95,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"97.5%",0.975,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"99%",0.99,3.41332275802066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"1%",0.01,1.15275782054935,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"2.5%",0.025,1.23120417241769,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"5%",0.05,1.2807235072947,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"10%",0.1,1.35161710424216,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"15%",0.15,1.42608547990839,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"20%",0.2,1.50689507626275,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"25%",0.25,1.60954659807102,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"30%",0.3,1.6636450823652,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"35%",0.35,1.72985651838321,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"40%",0.4,1.78695216843417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"45%",0.45,1.84253502879504,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"50%",0.5,2.24701655203438,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"55%",0.55,2.24701655203438,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"60%",0.6,2.24701655203438,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"65%",0.65,2.24701655203438,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"70%",0.7,2.24701655203438,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"75%",0.75,2.27142488647495,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"80%",0.8,2.36340871676808,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"85%",0.85,2.45526059820127,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"90%",0.9,2.63538159184894,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"95%",0.95,2.74462256812282,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"97.5%",0.975,2.98701421127134,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"99%",0.99,2.98701421127134,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"1%",0.01,1.13943922107291,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"2.5%",0.025,1.22962814737725,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"5%",0.05,1.259417567947,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"10%",0.1,1.31173282531663,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"15%",0.15,1.37965201221693,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"20%",0.2,1.46280872834979,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"25%",0.25,1.56356826184502,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"30%",0.3,1.62058587424904,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"35%",0.35,1.70080596367101,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"40%",0.4,1.75712598211823,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"45%",0.45,1.81315662734381,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"50%",0.5,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"55%",0.55,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"60%",0.6,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"65%",0.65,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"70%",0.7,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"75%",0.75,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"80%",0.8,2.4429701647421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"85%",0.85,2.50881408573778,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"90%",0.9,2.71842849589358,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"95%",0.95,2.86261356649997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"97.5%",0.975,3.1058146469756,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"99%",0.99,3.15431230924083,"ili perc","quantile","hhs1"
"HHS Region 10",2016-01-02,2016-01-09,1,"1%",0.01,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"2.5%",0.025,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"5%",0.05,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"10%",0.1,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"15%",0.15,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"20%",0.2,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"25%",0.25,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"30%",0.3,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"35%",0.35,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"40%",0.4,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"45%",0.45,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"50%",0.5,0.18824620332544,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"55%",0.55,1.4640239593167,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"60%",0.6,1.51460346079036,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"65%",0.65,1.57334346735649,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"70%",0.7,1.66440894698716,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"75%",0.75,1.77478997257836,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"80%",0.8,1.86202455520903,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"85%",0.85,1.90471982384734,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"90%",0.9,2.04292641364013,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"95%",0.95,2.20217649938792,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"97.5%",0.975,2.56708427258745,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"99%",0.99,3.13593620450992,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"1%",0.01,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"2.5%",0.025,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"5%",0.05,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"10%",0.1,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"15%",0.15,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"20%",0.2,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"25%",0.25,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"30%",0.3,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"35%",0.35,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"40%",0.4,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"45%",0.45,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"50%",0.5,0.231226042774856,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"55%",0.55,1.44730225121845,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"60%",0.6,1.51140694966379,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"65%",0.65,1.57436128482548,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"70%",0.7,1.67241945554332,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"75%",0.75,1.78236148611029,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"80%",0.8,1.89503265558342,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"85%",0.85,1.95821581700966,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"90%",0.9,2.1259403537292,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"95%",0.95,2.3201306971099,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"97.5%",0.975,2.67696004167598,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-16,2,"99%",0.99,3.31226370977607,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"1%",0.01,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"2.5%",0.025,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"5%",0.05,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"10%",0.1,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"15%",0.15,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"20%",0.2,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"25%",0.25,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"30%",0.3,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"35%",0.35,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"40%",0.4,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"45%",0.45,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"50%",0.5,0.260568839224694,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"55%",0.55,1.43057739256663,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"60%",0.6,1.50820777580394,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"65%",0.65,1.57537637091652,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"70%",0.7,1.68042634077139,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"75%",0.75,1.78992993392237,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"80%",0.8,1.92803715690948,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"85%",0.85,2.01170668476234,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"90%",0.9,2.20895135520421,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"95%",0.95,2.43808161419032,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"97.5%",0.975,2.78683920629957,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-23,3,"99%",0.99,3.48859715674934,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"1%",0.01,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"2.5%",0.025,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"5%",0.05,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"10%",0.1,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"15%",0.15,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"20%",0.2,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"25%",0.25,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"30%",0.3,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"35%",0.35,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"40%",0.4,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"45%",0.45,0.238267068433243,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-30,4,"50%",0.5,0.238267068433243,"ili perc","quantile","hhs10"
