location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2015-11-14,2015-11-21,1,0.01,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.025,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.05,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.1,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.15,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.2,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.25,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.3,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.35,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.4,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.45,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.5,0.338586633295912,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.55,1.16167679725721,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.6,1.1673019507962,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.65,1.20287704951003,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.7,1.21788598480442,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.75,1.26108591291288,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.8,1.28874278737635,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.85,1.28874278737635,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.9,1.31597868270733,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.95,1.3693115474534,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.975,1.52704200855823,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-21,1,0.99,1.53279716115497,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-28,2,0.01,0.337473693951797,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-28,2,0.025,0.337473693951797,ili perc,quantile
HHS Region 1,2015-11-14,2015-11-28,2,0.05,0.337473693951797,ili perc,quantile
