location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2020-02-29,2020-03-07,1,0.01,2.01877949082319,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.025,2.01877949082319,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.05,2.08259351081063,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.1,2.24307757310731,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.15,2.34126334999564,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.2,2.49374955600695,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.25,2.62722659506977,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.3,2.64767388221273,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.35,2.64767388221273,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.4,2.75063991997166,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.45,2.92311961091889,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.5,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.55,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.6,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.65,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.7,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.75,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.8,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.85,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.9,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.95,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.975,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-07,1,0.99,390.955885156597,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.01,1.97675914873764,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.025,1.98434696974675,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.05,2.03554562435653,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.1,2.18256928464837,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.15,2.27639142722558,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.2,2.42611039317251,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.25,2.56129177726984,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.3,2.59440505637082,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.35,2.59475722377522,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.4,2.70479881459585,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.45,2.87990173620079,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.5,315.511010448395,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.55,315.511010448395,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.6,315.511010448395,ili perc,quantile
HHS Region 1,2020-02-29,2020-03-14,2,0.65,315.511010448395,ili perc,quantile
