"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-04-20,2019-04-27,1,"1%",0.01,0.730680005071475,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"2.5%",0.025,0.730680005071475,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"5%",0.05,0.889473938222942,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"10%",0.1,1.01418575758103,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"15%",0.15,1.08741296185767,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"20%",0.2,1.14140360543629,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"25%",0.25,1.21368723144784,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"30%",0.3,1.2236100930676,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"35%",0.35,1.2236100930676,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"40%",0.4,1.26879332322191,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"45%",0.45,1.34487482773653,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"50%",0.5,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"55%",0.55,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"60%",0.6,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"65%",0.65,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"70%",0.7,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"75%",0.75,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"80%",0.8,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"85%",0.85,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"90%",0.9,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"95%",0.95,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"97.5%",0.975,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"99%",0.99,22.9747763057637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"1%",0.01,0.722561405648682,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"2.5%",0.025,0.722561405648682,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"5%",0.05,0.867606571548581,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"10%",0.1,0.973851672644738,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"15%",0.15,1.04057735471268,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"20%",0.2,1.09680357478357,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"25%",0.25,1.16727364787815,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"30%",0.3,1.18580942168335,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"35%",0.35,1.18855781614809,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"40%",0.4,1.23861785434559,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"45%",0.45,1.31519458981402,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"50%",0.5,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"55%",0.55,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"60%",0.6,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"65%",0.65,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"70%",0.7,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"75%",0.75,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"80%",0.8,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"85%",0.85,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"90%",0.9,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"95%",0.95,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"97.5%",0.975,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"99%",0.99,21.5210167924766,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"1%",0.01,0.7127795245861,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"2.5%",0.025,0.714815134032069,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"5%",0.05,0.84519936380611,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"10%",0.1,0.933085076240328,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"15%",0.15,0.993355069930487,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"20%",0.2,1.05170961192317,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"25%",0.25,1.1204415517428,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"30%",0.3,1.14197226341498,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"35%",0.35,1.15882741529523,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"40%",0.4,1.20810653243627,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"45%",0.45,1.28522412069805,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"50%",0.5,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"55%",0.55,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"60%",0.6,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"65%",0.65,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"70%",0.7,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"75%",0.75,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"80%",0.8,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"85%",0.85,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"90%",0.9,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"95%",0.95,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"97.5%",0.975,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"99%",0.99,18.4809737946835,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"1%",0.01,0.699513906973976,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"2.5%",0.025,0.713293093254325,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"5%",0.05,0.823938154724317,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"10%",0.1,0.893236634441919,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"15%",0.15,0.946953641656851,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"20%",0.2,1.00766419035002,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"25%",0.25,1.07449789271988,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"30%",0.3,1.09894465333373,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"35%",0.35,1.12980447392307,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"40%",0.4,1.17830817430229,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"45%",0.45,1.25586976728471,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"50%",0.5,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"55%",0.55,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"60%",0.6,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"65%",0.65,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"70%",0.7,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"75%",0.75,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"80%",0.8,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"85%",0.85,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"90%",0.9,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"95%",0.95,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"97.5%",0.975,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-18,4,"99%",0.99,18.8083640213709,"ili perc","quantile","hhs1"
"HHS Region 10",2019-04-20,2019-04-27,1,"1%",0.01,0.24589927970271,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"2.5%",0.025,0.24589927970271,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"5%",0.05,0.352066079898803,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"10%",0.1,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"15%",0.15,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"20%",0.2,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"25%",0.25,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"30%",0.3,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"35%",0.35,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"40%",0.4,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"45%",0.45,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"50%",0.5,0.365105663378853,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"55%",0.55,0.588088196339214,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"60%",0.6,0.61499224144445,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"65%",0.65,0.61499224144445,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"70%",0.7,0.652715529657888,"ili perc","quantile","hhs10"
"HHS Region 10",2019-04-20,2019-04-27,1,"75%",0.75,0.67968681143219,"ili perc","quantile","hhs10"
