location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2018-02-10,2018-02-17,1,0.01,2.78709621262351,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.025,2.78709621262351,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.05,2.95252937258215,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.1,3.20780156806654,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.15,3.31040714399614,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.2,3.64227686816844,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.25,3.84974288318745,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.3,3.93944310814322,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.35,4.00416126331561,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.4,4.15505157906932,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.45,4.33036623716293,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.5,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.55,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.6,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.65,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.7,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.75,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.8,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.85,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.9,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.95,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.975,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-17,1,0.99,1467.07097657756,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.01,2.67891500486996,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.025,2.67891500486996,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.05,2.84697519395013,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.1,3.10041903491037,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.15,3.20362830425188,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.2,3.52110687234335,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.25,3.73845097810135,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.3,3.83686986068301,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.35,3.92310173367309,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.4,4.07281176889273,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.45,4.25569401040275,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.5,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.55,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.6,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.65,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.7,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.75,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.8,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.85,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.9,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.95,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.975,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-02-24,2,0.99,1219.70964255686,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.01,2.68911280957377,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.025,2.68911280957377,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.05,2.84042665109473,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.1,3.072358130677,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.15,3.16776527209026,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.2,3.49052293071168,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.25,3.70391333476323,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.3,3.80423546717293,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.35,3.90316136417914,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.4,4.05216664838304,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.45,4.23424953070935,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.5,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.55,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.6,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.65,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.7,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.75,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.8,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.85,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.9,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.95,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.975,1263.26912612787,ili perc,quantile
HHS Region 1,2018-02-10,2018-03-03,3,0.99,1263.26912612787,ili perc,quantile
