"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-03-18,2017-03-25,1,"1%",0.01,0.990905082466085,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"2.5%",0.025,0.993690828980863,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"5%",0.05,1.12687462821224,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"10%",0.1,1.26191122095813,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"15%",0.15,1.34077191399171,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"20%",0.2,1.40968225259336,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"25%",0.25,1.51059356514723,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"30%",0.3,1.53118492099941,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"35%",0.35,1.56679431008778,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"40%",0.4,1.64410588608745,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"45%",0.45,1.73525098912907,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"50%",0.5,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"55%",0.55,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"60%",0.6,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"65%",0.65,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"70%",0.7,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"75%",0.75,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"80%",0.8,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"85%",0.85,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"90%",0.9,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"95%",0.95,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"97.5%",0.975,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-03-25,1,"99%",0.99,20.5241875944427,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"1%",0.01,0.979102288449994,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"2.5%",0.025,0.993659287910923,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"5%",0.05,1.1068484169788,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"10%",0.1,1.22305223839888,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"15%",0.15,1.29525509061043,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"20%",0.2,1.36676680287629,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"25%",0.25,1.4656073399852,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"30%",0.3,1.48902972927564,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"35%",0.35,1.53853377007473,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"40%",0.4,1.61507586107523,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"45%",0.45,1.7065605994647,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"50%",0.5,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"55%",0.55,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"60%",0.6,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"65%",0.65,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"70%",0.7,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"75%",0.75,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"80%",0.8,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"85%",0.85,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"90%",0.9,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"95%",0.95,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"97.5%",0.975,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-01,2,"99%",0.99,24.4805286475051,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-18,2017-04-08,3,"1%",0.01,0.965617824809957,"ili perc","quantile","hhs1"
