"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-02-25,2017-03-04,1,"1%",0.01,1.39425551623917,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"2.5%",0.025,1.42721246812866,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"5%",0.05,1.60778819118961,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"10%",0.1,1.79289150908009,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"15%",0.15,1.89828148313282,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"20%",0.2,2.01222443747044,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"25%",0.25,2.16168693142382,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"30%",0.3,2.230699301944,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"35%",0.35,2.26874722997819,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"40%",0.4,2.36076410057412,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"45%",0.45,2.46695796131533,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"50%",0.5,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"55%",0.55,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"60%",0.6,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"65%",0.65,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"70%",0.7,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"75%",0.75,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"80%",0.8,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"85%",0.85,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"90%",0.9,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"95%",0.95,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"97.5%",0.975,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-04,1,"99%",0.99,89.054748761597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"1%",0.01,1.38127577476207,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"2.5%",0.025,1.4259817121626,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"5%",0.05,1.58676833479902,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"10%",0.1,1.75323643494666,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"15%",0.15,1.85205293108864,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"20%",0.2,1.96839984360867,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"25%",0.25,2.11593038142239,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"30%",0.3,2.18784218650669,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"35%",0.35,2.23987328288972,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"40%",0.4,2.33111589595411,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"45%",0.45,2.43773336475775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"50%",0.5,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"55%",0.55,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"60%",0.6,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"65%",0.65,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"70%",0.7,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"75%",0.75,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"80%",0.8,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"85%",0.85,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"90%",0.9,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"95%",0.95,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"97.5%",0.975,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-11,2,"99%",0.99,90.0913362142578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-18,3,"1%",0.01,1.36462144622882,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-18,3,"2.5%",0.025,1.4210068472361,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-18,3,"5%",0.05,1.56264618560958,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-18,3,"10%",0.1,1.71109585666726,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-18,3,"15%",0.15,1.80360226716708,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-25,2017-03-18,3,"20%",0.2,1.92173678038712,"ili perc","quantile","hhs1"
