"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-10-29,2016-11-05,1,"1%",0.01,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"2.5%",0.025,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"5%",0.05,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"10%",0.1,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"15%",0.15,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"20%",0.2,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"25%",0.25,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"30%",0.3,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"35%",0.35,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"40%",0.4,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"45%",0.45,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"50%",0.5,0.264961051318994,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"55%",0.55,0.915497219268422,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"60%",0.6,0.915497219268422,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"65%",0.65,0.93798801272265,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"70%",0.7,0.94293134467937,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"75%",0.75,0.966517825069264,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"80%",0.8,0.96900237774236,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"85%",0.85,0.96900237774236,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"90%",0.9,0.970299651102593,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"95%",0.95,0.992133362416498,"ili perc","quantile","hhs1"
