"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-10-28,2017-11-04,1,"1%",0.01,0.72924041308482,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"2.5%",0.025,0.72924041308482,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"5%",0.05,0.786210155332517,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"10%",0.1,0.862023260829522,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"15%",0.15,0.912431114423531,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"20%",0.2,0.966985283982514,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"25%",0.25,1.01472468386242,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"30%",0.3,1.03428293028165,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"35%",0.35,1.04130386124383,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"40%",0.4,1.05981078138037,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"45%",0.45,1.12129302847105,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"50%",0.5,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"55%",0.55,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"60%",0.6,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"65%",0.65,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"70%",0.7,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"75%",0.75,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"80%",0.8,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"85%",0.85,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"90%",0.9,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"95%",0.95,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"97.5%",0.975,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-04,1,"99%",0.99,1.6153120703685,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"1%",0.01,0.721731952097622,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"2.5%",0.025,0.721731952097622,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"5%",0.05,0.76485307458194,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"10%",0.1,0.82209800828316,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"15%",0.15,0.865961015141797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"20%",0.2,0.922852143805103,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"25%",0.25,0.968706700190178,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"30%",0.3,0.991187595221018,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"35%",0.35,1.0122217354037,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"40%",0.4,1.02995277830153,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"45%",0.45,1.09188713220465,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"50%",0.5,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"55%",0.55,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"60%",0.6,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"65%",0.65,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"70%",0.7,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"75%",0.75,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"80%",0.8,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"85%",0.85,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"90%",0.9,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"95%",0.95,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"97.5%",0.975,1.66099041218674,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-11,2,"99%",0.99,1.66930310009538,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"1%",0.01,0.709701186868535,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"2.5%",0.025,0.71850728581578,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"5%",0.05,0.743396255762032,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"10%",0.1,0.782092847294587,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"15%",0.15,0.819419475424597,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"20%",0.2,0.878627747427146,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"25%",0.25,0.922611394436023,"ili perc","quantile","hhs1"
"HHS Region 1",2017-10-28,2017-11-18,3,"30%",0.3,0.94802180390596,"ili perc","quantile","hhs1"
