"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-04-25,2020-05-02,1,"1%",0.01,0.821128959967298,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"2.5%",0.025,0.821128959967298,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"5%",0.05,0.8952636394847,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"10%",0.1,0.984845560204766,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"15%",0.15,1.04997218982786,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"20%",0.2,1.09846002739323,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"25%",0.25,1.1200667732506,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"30%",0.3,1.1200667732506,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"35%",0.35,1.1200667732506,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"40%",0.4,1.13138396985503,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"45%",0.45,1.21386986475345,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"50%",0.5,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"55%",0.55,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"60%",0.6,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"65%",0.65,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"70%",0.7,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"75%",0.75,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"80%",0.8,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"85%",0.85,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"90%",0.9,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"95%",0.95,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"97.5%",0.975,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"99%",0.99,16.9119800018728,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"1%",0.01,0.814288420393519,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"2.5%",0.025,0.814288420393519,"ili perc","quantile","hhs1"
