location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2019-10-19,2019-10-26,1,0.01,0.665797536882867,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.025,0.665797536882867,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.05,0.722215938407056,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.1,0.794720941051527,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.15,0.842404410867507,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.2,0.894576550243001,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.25,0.934174453426388,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.3,0.948318532900767,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.35,0.948318532900767,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.4,0.957209149707602,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.45,1.01628613899061,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.5,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.55,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.6,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.65,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.7,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.75,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.8,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.85,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.9,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.95,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.975,1.73366436343685,ili perc,quantile
HHS Region 1,2019-10-19,2019-10-26,1,0.99,1.73366436343685,ili perc,quantile
