location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2018-02-24,2018-03-03,1,0.01,1.94453514925766,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.025,1.97967431904118,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.05,2.10746552103365,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.1,2.28294885730679,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.15,2.39294439467926,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.2,2.54823877882683,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.25,2.69405112269322,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.3,2.75008628259164,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.35,2.75008628259164,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.4,2.84454826332131,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.45,2.98828370187414,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.5,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.55,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.6,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.65,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.7,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.75,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.8,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.85,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.9,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.95,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.975,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-03,1,0.99,421.060245681634,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.01,1.8938763330728,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.025,1.9400516134275,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.05,2.05463487329513,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.1,2.21780751901031,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.15,2.32393039268993,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.2,2.47530862904006,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.25,2.62363321087781,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.3,2.69316609566053,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.35,2.69316609566053,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.4,2.79510951035769,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.45,2.94195687934126,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.5,328.623149999295,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.55,328.623149999295,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.6,328.623149999295,ili perc,quantile
HHS Region 1,2018-02-24,2018-03-10,2,0.65,328.623149999295,ili perc,quantile
