location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2018-12-29,2019-01-05,1,0.01,1.63715858935142,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.025,1.63715858935142,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.05,1.78217555210075,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.1,1.99283926237973,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.15,2.09158354962797,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.2,2.24970244033496,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.25,2.42546977426333,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.3,2.49826186315074,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.35,2.59018441815833,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.4,2.68970373534373,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.45,2.82285524578754,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.5,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.55,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.6,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.65,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.7,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.75,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.8,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.85,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.9,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.95,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.975,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-05,1,0.99,111.907431351411,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.01,1.62748887912159,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.025,1.63180618304293,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.05,1.7608162991277,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.1,1.95291226948572,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.15,2.0451118944256,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.2,2.20556731266397,ili perc,quantile
HHS Region 1,2018-12-29,2019-01-12,2,0.25,2.37945010657249,ili perc,quantile
