location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2017-04-29,2017-05-06,1,0.01,0.457432363422491,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.025,0.457432363422491,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.05,0.558681995769301,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.1,0.612783678515239,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.15,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.2,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.25,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.3,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.35,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.4,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.45,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.5,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.55,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.6,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.65,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.7,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.75,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.8,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.85,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.9,0.653193854026735,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.95,0.737973724132193,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.975,0.911429855370915,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-06,1,0.99,0.927711734272213,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.01,0.449840929072775,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.025,0.449840929072775,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.05,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.1,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.15,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.2,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.25,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.3,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.35,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.4,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.45,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.5,0.4949620773088,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.55,0.63994112099289,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.6,0.651457670923047,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.65,0.651668059994253,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.7,0.65521374074429,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.75,0.66929767785529,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.8,0.679843838933489,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.85,0.689984599635672,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.9,0.732981225392704,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.95,0.855879516698545,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.975,1.02135572484388,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-13,2,0.99,1.10412690814032,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.01,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.025,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.05,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.1,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.15,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.2,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.25,0.349964774025786,ili perc,quantile
HHS Region 1,2017-04-29,2017-05-20,3,0.3,0.349964774025786,ili perc,quantile
