"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-12-14,2019-12-21,1,"1%",0.01,1.20707717921573,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"2.5%",0.025,1.24738205782925,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"5%",0.05,1.33155341029176,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"10%",0.1,1.45273370978219,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"15%",0.15,1.53449904375411,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"20%",0.2,1.61869246378248,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"25%",0.25,1.72562175521621,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"30%",0.3,1.77794760673282,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"35%",0.35,1.81233392418384,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"40%",0.4,1.87321977093193,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"45%",0.45,1.95796959512223,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"50%",0.5,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"55%",0.55,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"60%",0.6,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"65%",0.65,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"70%",0.7,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"75%",0.75,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"80%",0.8,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"85%",0.85,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"90%",0.9,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"95%",0.95,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"97.5%",0.975,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-21,1,"99%",0.99,14.2279399794321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"1%",0.01,1.19324889505764,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"2.5%",0.025,1.24528670505091,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"5%",0.05,1.3098171665062,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"10%",0.1,1.41250467827086,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"15%",0.15,1.48775735737917,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"20%",0.2,1.57421240513961,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"25%",0.25,1.67930982485493,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"30%",0.3,1.73458442602967,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"35%",0.35,1.78301772958515,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"40%",0.4,1.8431258779536,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"45%",0.45,1.92835985193373,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"50%",0.5,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"55%",0.55,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"60%",0.6,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"65%",0.65,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"70%",0.7,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"75%",0.75,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"80%",0.8,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"85%",0.85,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"90%",0.9,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"95%",0.95,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"97.5%",0.975,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2019-12-28,2,"99%",0.99,13.1594754820739,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"1%",0.01,1.18111958288184,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"2.5%",0.025,1.24492246821167,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"5%",0.05,1.28951529030142,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"10%",0.1,1.37342483763224,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"15%",0.15,1.4420430805508,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"20%",0.2,1.5310447333966,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"25%",0.25,1.63410989002678,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"30%",0.3,1.69223450102613,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"35%",0.35,1.75458701328467,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"40%",0.4,1.81392435261992,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"45%",0.45,1.8995212583287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"50%",0.5,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"55%",0.55,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"60%",0.6,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"65%",0.65,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"70%",0.7,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"75%",0.75,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"80%",0.8,16.3057951841535,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-14,2020-01-04,3,"85%",0.85,16.3057951841535,"ili perc","quantile","hhs1"
