"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.01,4.414176745821392
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.025,4.575699499476607
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.05,4.674053535687078
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.1,4.80901207121471
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.15,4.917842074158522
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.2,4.987225576488803
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.25,5.04256085481926
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.3,5.10399309203425
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.35,5.151449919487352
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.4,5.207849077770657
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.45,5.258836918128796
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.5,5.303712211675466
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.55,5.355599400741868
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.6,5.404947425632485
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.65,5.444341056645972
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.7,5.494370050033525
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.75,5.534544077597506
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.8,5.609522408768048
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.85,5.661559267727258
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.9,5.764221958373473
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.95,5.907426207778365
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.975,6.02248746034101
2020-01-25,"US National","ili perc",1,2020-02-01,"quantile",0.99,6.130901606751532
2020-01-25,"US National","ili perc",2,2020-02-08,"quantile",0.01,3.4999016945795978
2020-01-25,"US National","ili perc",2,2020-02-08,"quantile",0.025,3.640108902262612
2020-01-25,"US National","ili perc",2,2020-02-08,"quantile",0.05,3.751402152875348
