"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.01,1.1270804528092038
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.025,1.1577066593190268
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.05,1.1965515764732504
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.1,1.2371910871905802
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.15,1.264956142576151
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.2,1.284471654264849
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.25,1.3012074028358802
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.3,1.3163391222186018
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.35,1.329025563472675
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.4,1.3399364128422873
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.45,1.3550584135296233
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.5,1.3703164893376683
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.55,1.3883832065454509
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.6,1.4037199844281343
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.65,1.4210216014154724
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.7,1.438038298250139
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.75,1.4562878201113356
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.8,1.473376220969465
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.85,1.4969918069877444
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.9,1.526154660644908
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.95,1.5748149810795153
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.975,1.6201026565949708
2019-05-04,"US National","ili perc",1,2019-05-11,"quantile",0.99,1.679162149922596
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.01,0.8382296509611036
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.025,0.8830003974365813
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.05,0.9339169540633135
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.1,0.9912194013235689
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.15,1.0282417512527748
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.2,1.0624570460569016
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.25,1.0887742698427787
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.3,1.1146048356500033
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.35,1.1469815969633181
2019-05-04,"US National","ili perc",2,2019-05-18,"quantile",0.4,1.1662044178229725
