"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.01,5.804470967637958
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.025,5.922864062904413
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.05,6.0018306635924805
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.1,6.129189778350036
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.15,6.207718595355771
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.2,6.278232380154652
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.25,6.342353360084355
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.3,6.410920836104528
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.35,6.462987675903862
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.4,6.504696564647165
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.45,6.546849529416712
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.5,6.607063147480033
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.55,6.660186641553186
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.6,6.71618796457174
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.65,6.764258822572689
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.7,6.821687841547607
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.75,6.867757562750476
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.8,6.929579852187663
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.85,7.0117094249813094
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.9,7.110062253335088
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.95,7.241722604902014
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.975,7.385872629696452
2018-01-20,"US National","ili perc",1,2018-01-27,"quantile",0.99,7.529625569622768
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.01,5.084936401794529
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.025,5.211204374721435
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.05,5.361381348761596
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.1,5.553551221446707
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.15,5.690283642636766
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.2,5.810843218392282
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.25,5.901419560863196
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.3,6.001124599562851
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.35,6.076142188696929
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.4,6.1796777516210595
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.45,6.253537189243948
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.5,6.35054389076619
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.55,6.422959958472647
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.6,6.522999443878633
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.65,6.606210165274512
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.7,6.687984133386753
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.75,6.793967783149149
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.8,6.883026375918841
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.85,6.982718114297603
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.9,7.159950824258144
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.95,7.347750760796821
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.975,7.53965241742406
2018-01-20,"US National","ili perc",2,2018-02-03,"quantile",0.99,7.835553669411649
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.01,4.3560319730067585
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.025,4.490493651365249
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.05,4.721542678023353
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.1,4.91102809467062
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.15,5.1009145857855325
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.2,5.229338109443158
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.25,5.331698213661952
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.3,5.410848239425881
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.35,5.497633650859955
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.4,5.610436943853648
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.45,5.702990012006802
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.5,5.794510884109339
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.55,5.8643528847995015
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.6,5.9485624534476935
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.65,6.039626595637624
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.7,6.169684259187817
2018-01-20,"US National","ili perc",3,2018-02-10,"quantile",0.75,6.2627304016911
