"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-23,1,2016-01-30,1.54074442592688,0.01,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.59217716193825,0.025,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.76075217479411,0.05,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.8032393107227,0.1,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.85615413719684,0.15,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.88318164863252,0.2,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.90855204863568,0.25,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.95628723114788,0.3,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,1.99955577186191,0.35,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.04117827750244,0.4,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.06671977975062,0.45,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.10022608727794,0.5,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.12070351568308,0.55,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.16981216189379,0.6,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.21472322251738,0.65,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.23407443095714,0.7,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.27609593437359,0.75,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.29647274327815,0.8,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.31232925587809,0.85,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.36763624414654,0.9,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.42580045770222,0.95,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.56290165261136,0.975,"ili perc","quantile"
"US National",2016-01-23,1,2016-01-30,2.56898687439801,0.99,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.28034339623764,0.01,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.34085662686158,0.025,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.4348201722259,0.05,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.64443406817115,0.1,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.74015540964016,0.15,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.7851097645138,0.2,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.85749135542665,0.25,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.88483472304682,0.3,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.91685598447744,0.35,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,1.97600514355242,0.4,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,2.01577382145494,0.45,"ili perc","quantile"
"US National",2016-01-23,2,2016-02-06,2.04631447396606,0.5,"ili perc","quantile"
