"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-12,1,2016-11-19,0.536952710720042,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.618575747136884,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.647586975478796,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.69192655785883,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.716060989829374,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.737118331881076,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.764618800610819,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.789828811867767,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.81796785757399,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.841942213027436,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.865369563794588,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.885770558966462,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.8972344911067,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.933772910849795,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.949274141278934,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.981614241361776,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.00293196028601,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.0680636202945,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.10755503040894,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.1593989716876,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.26388218428272,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.33996495955299,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.35814510228126,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.33750022791789,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.3953000355721,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.467402498548667,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.527631620639594,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.608307800021172,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.687619072853084,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.719360754231276,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.734761621507157,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.785231450754158,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.826481577895979,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.873340037118912,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.904279160433899,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.932571511456192,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.975519238862216,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.02515334951218,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.0929241804331,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.13021848523769,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.16148605718226,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.25407972392258,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.31099776179329,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.57054028516742,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.90831434248304,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,2.65989454970804,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.248195928997786,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.34336350717735,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.432097297684304,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.52596040042092,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.563861614659053,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.614153394055972,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.671722814078119,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.735358668751475,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.796299366504547,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.860793297374815,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.925395841681779,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,0.970803560824257,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.01339228117737,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.04823227198401,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.09850297263818,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.13199978973759,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.16269624422743,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.19959462638889,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.34404626437594,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.65241941062665,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,1.97785871392843,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,2.14393999209519,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-12,3,2016-12-03,2.77309929449877,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.216223891779953,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.23430834190078,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.296534407104516,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.451258357953412,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.54476667288697,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.620769325378578,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.640090081271505,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.691416621846722,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.780413463882122,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.822257902520473,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.886517221731404,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.942833288174248,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,0.983037659543331,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.0771723246794,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.12453331088707,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.16840906233071,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.21592049425009,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.3073943718544,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.46102931970276,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.6984827039457,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,1.96400469665007,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,2.14501100977061,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-12,4,2016-12-10,2.45403828314782,0.99,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.261809904653766,0.01,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.304123363280966,0.025,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.386022571650581,0.05,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.415086756435935,0.1,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.464897325093535,0.15,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.47699394029931,0.2,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.498617719804658,0.25,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.530545878781102,0.3,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.578752403567958,0.35,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.607791980749732,0.4,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.639605040408696,0.45,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.697948393776881,0.5,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.733591055695461,0.55,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.760552800278936,0.6,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.791432148554341,0.65,"ili perc","quantile"
"HHS Region 10",2016-11-12,1,2016-11-19,0.827293652713582,0.7,"ili perc","quantile"
