"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-01-14,1,2017-01-21,0.618518898042714,0.01,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.00685404632581,0.025,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.19486548473896,0.05,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.40097732875123,0.1,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.43163451336205,0.15,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.46050270829243,0.2,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.49787594883717,0.25,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.52313776562633,0.3,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.56962607507793,0.35,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.59836878788206,0.4,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.62931974592114,0.45,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.65240109223268,0.5,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.69259434037249,0.55,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.72149425285401,0.6,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.78176916149202,0.65,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.80229828999608,0.7,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.84869521315467,0.75,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.89996611052788,0.8,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.96002607466759,0.85,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.0779793413761,0.9,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.20463746108461,0.95,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.4665827842719,0.975,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.75546202174224,0.99,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.506858364651538,0.01,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.720898736909278,0.025,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.942453154280784,0.05,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.1740447063403,0.1,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.27351852494375,0.15,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.34242236005605,0.2,"ili perc","quantile"
