"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-12,1,2016-11-19,1.3286519141543,0.01,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.35924703747763,0.025,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.44565433038625,0.05,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.46827387308644,0.1,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.48679976144747,0.15,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.536155922658,0.2,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.58194803718256,0.25,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.59698139042176,0.3,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.60853560072998,0.35,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.61345445238049,0.4,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.62873313171854,0.45,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.64530688316668,0.5,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.65856113602325,0.55,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.66365311074175,0.6,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.68414092545438,0.65,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.68984148214936,0.7,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.69894274844856,0.75,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.72306615691402,0.8,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.7827807791038,0.85,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,1.86687759588927,0.9,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,2.0305813617157,0.95,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,2.06689385424821,0.975,"ili perc","quantile"
"US National",2016-11-12,1,2016-11-19,2.10607880103346,0.99,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.00514708506118,0.01,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.11962553233825,0.025,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.31148149847123,0.05,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.4103249303171,0.1,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.47446734540858,0.15,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.52575478043813,0.2,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.56485442201497,0.25,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.61230081424173,0.3,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.64302788911893,0.35,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.6743857815554,0.4,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.68930204142079,0.45,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.73355257912947,0.5,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.7677995201438,0.55,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.7860629090775,0.6,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.81737498155502,0.65,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.86578581172952,0.7,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.88019104197443,0.75,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.89947655262547,0.8,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,1.97974531713328,0.85,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,2.13965647324656,0.9,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,2.26591353664108,0.95,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,2.38139324551191,0.975,"ili perc","quantile"
"US National",2016-11-12,2,2016-11-26,2.61533811877029,0.99,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.01745282555831,0.01,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.10520245921222,0.025,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.16935412561645,0.05,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.35267220333389,0.1,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.46142856086407,0.15,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.53389842889088,0.2,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.59856076991884,0.25,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.63059479267914,0.3,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.69096213613743,0.35,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.75150170003989,0.4,"ili perc","quantile"
"US National",2016-11-12,3,2016-12-03,1.82475054731308,0.45,"ili perc","quantile"
