"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-12-05,1,2015-12-12,0.975541299659807,0.01,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.19249844207391,0.025,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.2865139945993,0.05,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.42568266680896,0.1,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.52381318808677,0.15,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.55631386263669,0.2,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.59063102861458,0.25,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.6093528667335,0.3,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.63151293726452,0.35,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.65246148376105,0.4,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.66616645400653,0.45,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.68011848695312,0.5,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.69729391672353,0.55,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.70716186473028,0.6,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.73000020942989,0.65,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.76487351706309,0.7,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.80876034760576,0.75,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.81615478367428,0.8,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.84155013946463,0.85,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,1.9014877596084,0.9,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,2.00483783340029,0.95,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,2.04494809541227,0.975,"ili perc","quantile"
"US National",2015-12-05,1,2015-12-12,2.10716490614118,0.99,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,0.841447631303443,0.01,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,0.974590473583471,0.025,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.10823423678004,0.05,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.3094238501038,0.1,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.38268744654561,0.15,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.45759932450146,0.2,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.47978117024954,0.25,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.56363848075011,0.3,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.61883900577345,0.35,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.66150274029586,0.4,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.69023760640569,0.45,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.70944764245517,0.5,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.76862140466895,0.55,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.79842884654255,0.6,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.83755108257577,0.65,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.85656206221319,0.7,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.90788176348316,0.75,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,1.96906259004162,0.8,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,2.02396919758844,0.85,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,2.09884028442087,0.9,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,2.1782971146403,0.95,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,2.28456968754106,0.975,"ili perc","quantile"
"US National",2015-12-05,2,2015-12-19,2.32857747734627,0.99,"ili perc","quantile"
"US National",2015-12-05,3,2015-12-26,0.86918444958748,0.01,"ili perc","quantile"
