"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-04-25,2020-05-02,1,"1%",0.01,0.823170818717989,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"2.5%",0.025,0.823170818717989,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"5%",0.05,0.896971336817042,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"10%",0.1,0.986213738218527,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"15%",0.15,1.05119538014909,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"20%",0.2,1.10002249968968,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"25%",0.25,1.1212615889676,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"30%",0.3,1.1212615889676,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"35%",0.35,1.1212615889676,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"40%",0.4,1.13244638500347,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"45%",0.45,1.21478796280879,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"50%",0.5,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"55%",0.55,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"60%",0.6,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"65%",0.65,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"70%",0.7,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"75%",0.75,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"80%",0.8,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"85%",0.85,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"90%",0.9,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"95%",0.95,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"97.5%",0.975,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"99%",0.99,21.9299236797951,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"1%",0.01,0.814243687539117,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"2.5%",0.025,0.814243687539117,"ili perc","quantile","hhs1"
