"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-10-19,2019-10-26,1,"1%",0.01,0.665848388446014,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"2.5%",0.025,0.665848388446014,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"5%",0.05,0.722258467832121,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"10%",0.1,0.794755014902443,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"15%",0.15,0.84243487386591,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"20%",0.2,0.894615462904624,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"25%",0.25,0.934207424424431,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"30%",0.3,0.948346681914437,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"35%",0.35,0.948346681914437,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"40%",0.4,0.957235608673478,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"45%",0.45,1.01630900380494,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"50%",0.5,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"55%",0.55,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"60%",0.6,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"65%",0.65,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"70%",0.7,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"75%",0.75,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"80%",0.8,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"85%",0.85,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"90%",0.9,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"95%",0.95,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"97.5%",0.975,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-10-26,1,"99%",0.99,1.85863396758671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"1%",0.01,0.658262200345768,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"2.5%",0.025,0.658262200345768,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"5%",0.05,0.70083638043818,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"10%",0.1,0.754777680140741,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"15%",0.15,0.795918211592319,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"20%",0.2,0.850422844342246,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"25%",0.25,0.888139044258287,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"30%",0.3,0.907241604024132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"35%",0.35,0.917188246816998,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"40%",0.4,0.927337162805772,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"45%",0.45,0.986868158445555,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"50%",0.5,1.71329504369326,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"55%",0.55,1.71329504369326,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"60%",0.6,1.71329504369326,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-19,2019-11-02,2,"65%",0.65,1.71329504369326,"ili perc","quantile","hhs1"
