"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-01-21,2017-01-28,1,"1%",0.01,1.20248360402808,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"2.5%",0.025,1.25665278015893,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"5%",0.05,1.37295951235486,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"10%",0.1,1.51057220286192,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"15%",0.15,1.60099651974195,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"20%",0.2,1.68457601553606,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"25%",0.25,1.80877584283428,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"30%",0.3,1.86397156571359,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"35%",0.35,1.91957469440277,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"40%",0.4,1.99771786542914,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"45%",0.45,2.07681063075744,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"50%",0.5,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"55%",0.55,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"60%",0.6,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"65%",0.65,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"70%",0.7,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"75%",0.75,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"80%",0.8,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"85%",0.85,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"90%",0.9,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"95%",0.95,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"97.5%",0.975,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-01-28,1,"99%",0.99,12.3415573112584,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"1%",0.01,1.18924986595296,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"2.5%",0.025,1.2551632220679,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"5%",0.05,1.35172521776892,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"10%",0.1,1.47074532449913,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"15%",0.15,1.55461436979721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"20%",0.2,1.64055521961134,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"25%",0.25,1.76285304931304,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"30%",0.3,1.82096296837823,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"35%",0.35,1.89056836815932,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"40%",0.4,1.96793625169568,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"45%",0.45,2.04747074720701,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"50%",0.5,12.7480338149672,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"55%",0.55,12.7480338149672,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-21,2017-02-04,2,"60%",0.6,12.7480338149672,"ili perc","quantile","hhs1"
