"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-03-26,2016-04-02,1,"1%",0.01,0.857728642239948,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"2.5%",0.025,0.879471281483122,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"5%",0.05,1.05955635225365,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"10%",0.1,1.19439285534962,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"15%",0.15,1.28071678404536,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"20%",0.2,1.34102603499925,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"25%",0.25,1.43735436504651,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"30%",0.3,1.47635445049602,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"35%",0.35,1.48831195138248,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"40%",0.4,1.54956265504845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"45%",0.45,1.6123729784291,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"50%",0.5,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"55%",0.55,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"60%",0.6,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"65%",0.65,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"70%",0.7,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"75%",0.75,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"80%",0.8,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"85%",0.85,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"90%",0.9,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"95%",0.95,11.2056913475744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"97.5%",0.975,11.2056913475744,"ili perc","quantile","hhs1"
