"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2015-11-28,2015-12-05,1,"1%",0.01,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"2.5%",0.025,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"5%",0.05,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"10%",0.1,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"15%",0.15,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"20%",0.2,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"25%",0.25,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"30%",0.3,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"35%",0.35,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"40%",0.4,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"45%",0.45,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"50%",0.5,0.123282698121716,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"55%",0.55,1.23402286516795,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"60%",0.6,1.24868355347175,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"65%",0.65,1.27040656469585,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"70%",0.7,1.30972337044659,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"75%",0.75,1.36225008323831,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"80%",0.8,1.39436956017618,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"85%",0.85,1.39436956017618,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"90%",0.9,1.439029773273,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"95%",0.95,1.50220433680117,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"97.5%",0.975,1.62610448794515,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-05,1,"99%",0.99,1.63222920708584,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-12,2,"1%",0.01,0.166366728647676,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-12,2,"2.5%",0.025,0.166366728647676,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-12,2,"5%",0.05,0.166366728647676,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-12,2,"10%",0.1,0.166366728647676,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-28,2015-12-12,2,"15%",0.15,0.166366728647676,"ili perc","quantile","hhs1"
