"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-02-15,2020-02-22,1,"1%",0.01,3.13309754803709,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"2.5%",0.025,3.14678735196844,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"5%",0.05,3.26671091133608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"10%",0.1,3.45666566595787,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"15%",0.15,3.55199291048257,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"20%",0.2,3.90305242950808,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"25%",0.25,4.06388800658965,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"30%",0.3,4.13562122485644,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"35%",0.35,4.13562122485644,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"40%",0.4,4.26594595307574,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"45%",0.45,4.42687344627279,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"50%",0.5,2047.36152143251,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"55%",0.55,2047.36152143251,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"60%",0.6,2047.36152143251,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"65%",0.65,2047.36152143251,"ili perc","quantile","hhs1"
"HHS Region 1",2020-02-15,2020-02-22,1,"70%",0.7,2047.36152143251,"ili perc","quantile","hhs1"
