"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-11-09,2019-11-16,1,"1%",0.01,0.84310105751674,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"2.5%",0.025,0.846856096500544,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"5%",0.05,0.90682390647162,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"10%",0.1,0.991122606611128,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"15%",0.15,1.04707860910307,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"20%",0.2,1.10548956351161,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"25%",0.25,1.16604046373407,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"30%",0.3,1.19308956724462,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"35%",0.35,1.20891257550783,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"40%",0.4,1.23997364289299,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"45%",0.45,1.31177093465018,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"50%",0.5,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"55%",0.55,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"60%",0.6,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"65%",0.65,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"70%",0.7,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"75%",0.75,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"80%",0.8,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"85%",0.85,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"90%",0.9,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"95%",0.95,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"97.5%",0.975,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-16,1,"99%",0.99,2.27072865924147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"1%",0.01,0.829707670359584,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"2.5%",0.025,0.845203868822578,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"5%",0.05,0.885454827162939,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"10%",0.1,0.951187741024396,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"15%",0.15,1.00059991548798,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"20%",0.2,1.06134544515072,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"25%",0.25,1.12001317816238,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"30%",0.3,1.14998575624829,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"35%",0.35,1.1798230425965,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"40%",0.4,1.21010817511321,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"45%",0.45,1.28235858767811,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"50%",0.5,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"55%",0.55,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"60%",0.6,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"65%",0.65,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"70%",0.7,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"75%",0.75,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"80%",0.8,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"85%",0.85,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"90%",0.9,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"95%",0.95,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"97.5%",0.975,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-23,2,"99%",0.99,2.28115011587232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"1%",0.01,0.816399467037486,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"2.5%",0.025,0.84363843662809,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"5%",0.05,0.864157664832693,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"10%",0.1,0.911310494095753,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"15%",0.15,0.954172734603102,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"20%",0.2,1.01726712784505,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"25%",0.25,1.07404164633181,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"30%",0.3,1.10693274833011,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"35%",0.35,1.15077790620147,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"40%",0.4,1.18028744927093,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"45%",0.45,1.25298490495689,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"50%",0.5,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"55%",0.55,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"60%",0.6,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"65%",0.65,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"70%",0.7,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"75%",0.75,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"80%",0.8,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"85%",0.85,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"90%",0.9,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"95%",0.95,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"97.5%",0.975,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-11-30,3,"99%",0.99,2.50289435227154,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-12-07,4,"1%",0.01,0.803091922605991,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-12-07,4,"2.5%",0.025,0.842073675790186,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-12-07,4,"5%",0.05,0.842861058774905,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-09,2019-12-07,4,"10%",0.1,0.871433692843127,"ili perc","quantile","hhs1"
