"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-11-23,2019-11-30,1,"1%",0.01,1.01694032058547,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"2.5%",0.025,1.03556686592528,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"5%",0.05,1.1051982501711,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"10%",0.1,1.20550689316698,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"15%",0.15,1.27326791969487,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"20%",0.2,1.34497275186907,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"25%",0.25,1.42676636565543,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"30%",0.3,1.46537594212175,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"35%",0.35,1.49021821487244,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"40%",0.4,1.5332130076838,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"45%",0.45,1.60886833837228,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"50%",0.5,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"55%",0.55,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"60%",0.6,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"65%",0.65,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"70%",0.7,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"75%",0.75,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"80%",0.8,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"85%",0.85,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"90%",0.9,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"95%",0.95,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"97.5%",0.975,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-11-30,1,"99%",0.99,6.67103882423708,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"1%",0.01,1.00390104506185,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"2.5%",0.025,1.03427544954934,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"5%",0.05,1.08412813179433,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"10%",0.1,1.1658115499864,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"15%",0.15,1.22700336596946,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"20%",0.2,1.3011021703727,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"25%",0.25,1.38097084997684,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"30%",0.3,1.42248332097123,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"35%",0.35,1.46131323954646,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"40%",0.4,1.50353353341518,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"45%",0.45,1.57961671979452,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"50%",0.5,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"55%",0.55,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"60%",0.6,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"65%",0.65,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"70%",0.7,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"75%",0.75,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"80%",0.8,7.55993510765534,"ili perc","quantile","hhs1"
"HHS Region 1",2019-11-23,2019-12-07,2,"85%",0.85,7.55993510765534,"ili perc","quantile","hhs1"
