"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.01,2.9943967614909086
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.025,3.061735375651592
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.05,3.119808958333824
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.1,3.1881290478807194
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.15,3.239283841394339
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.2,3.283825424830399
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.25,3.3144477548757947
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.3,3.350108137092208
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.35,3.3789085035990447
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.4,3.411160538361196
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.45,3.4415826866897095
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.5,3.4668438585427177
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.55,3.4952043796143917
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.6,3.5198851645481755
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.65,3.5439531741755537
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.7,3.577356764902969
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.75,3.611449292433802
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.8,3.6533540056267158
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.85,3.708356346879177
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.9,3.770407910858597
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.95,3.8451097833123753
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.975,3.918149960920741
2017-01-14,"US National","ili perc",1,2017-01-21,"quantile",0.99,4.037023520649457
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.01,2.8692205230396635
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.025,2.9992120718200823
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.05,3.094958184125825
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.1,3.194202671302609
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.15,3.2612845659096914
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.2,3.331719290393114
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.25,3.394960920349902
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.3,3.447415143183438
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.35,3.504356172187117
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.4,3.5564437327916005
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.45,3.602192392461728
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.5,3.659355008450912
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.55,3.7083801548006634
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.6,3.765109698581896
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.65,3.822459217443933
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.7,3.876832512176131
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.75,3.9303046867835607
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.8,3.990003608308384
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.85,4.067018594144925
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.9,4.137783990976085
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.95,4.319634843512596
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.975,4.430741026462992
2017-01-14,"US National","ili perc",2,2017-01-28,"quantile",0.99,4.537599657124888
2017-01-14,"US National","ili perc",3,2017-02-04,"quantile",0.01,2.6468518533903964
2017-01-14,"US National","ili perc",3,2017-02-04,"quantile",0.025,2.853162787915206
2017-01-14,"US National","ili perc",3,2017-02-04,"quantile",0.05,2.954315931125825
2017-01-14,"US National","ili perc",3,2017-02-04,"quantile",0.1,3.121608544135394
2017-01-14,"US National","ili perc",3,2017-02-04,"quantile",0.15,3.2200611103376593
2017-01-14,"US National","ili perc",3,2017-02-04,"quantile",0.2,3.316605153700039
