"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.01,1.4313352451611567
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.025,1.4634883647747738
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.05,1.493629218108602
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.1,1.538735644622877
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.15,1.5741601320710108
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.2,1.6025423047320735
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.25,1.63268360006208
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.3,1.6536571402279348
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.35,1.674424123020863
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.4,1.6943139883668559
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.45,1.7164730010054512
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.5,1.7387149418653012
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.55,1.7577562103531656
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.6,1.7794312363929983
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.65,1.7983320829793956
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.7,1.816915620095952
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.75,1.8416016117620873
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.8,1.8676562863839838
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.85,1.902336842685721
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.9,1.9619468195280139
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.95,2.0328753541646405
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.975,2.0789280736872584
2015-12-05,"US National","ili perc",1,2015-12-12,"quantile",0.99,2.139618579351071
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.01,1.208634407917209
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.025,1.2908973574478695
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.05,1.3384418496013106
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.1,1.4212255083717718
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.15,1.480028998996049
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.2,1.5312722434443575
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.25,1.570785544983986
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.3,1.6105463323548126
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.35,1.6403187703667397
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.4,1.6765371203902022
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.45,1.7111774610180233
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.5,1.7463586137075644
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.55,1.7772118302117312
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.6,1.8133788626409424
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.65,1.8455125501088099
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.7,1.8763602843654728
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.75,1.9268112791619019
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.8,1.974831308987346
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.85,2.021336979451038
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.9,2.0953378063027004
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.95,2.194817517790735
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.975,2.308153148942541
2015-12-05,"US National","ili perc",2,2015-12-19,"quantile",0.99,2.514865897084677
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.01,1.0407333315987208
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.025,1.1276601416745153
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.05,1.2424561102624936
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.1,1.3640316479464867
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.15,1.417953467362759
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.2,1.4757189091391152
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.25,1.5230670598861573
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.3,1.5775660210743916
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.35,1.6249951564344123
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.4,1.6678409602379243
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.45,1.7130080749147227
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.5,1.7598108783330724
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.55,1.8065127954631806
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.6,1.852309906326897
2015-12-05,"US National","ili perc",3,2015-12-26,"quantile",0.65,1.9010808277977869
