location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2019-11-16,2019-11-23,1,0.01,0.942434027446528,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.025,0.951314058524348,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.05,1.01739015239939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.1,1.11226935397248,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.15,1.17448010499876,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.2,1.24185752220082,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.25,1.31512503554105,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.3,1.34826023473577,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.35,1.37099343216137,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.4,1.40890569730071,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.45,1.48391669655375,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.5,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.55,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.6,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.65,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.7,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.75,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.8,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.85,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.9,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.95,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.975,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-23,1,0.99,4.23544203599653,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.01,0.929342763277691,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.025,0.949969669896169,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.05,0.996276142288067,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.1,1.07253884548183,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.15,1.1281841124792,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.2,1.19794678158609,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.25,1.26929549273203,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.3,1.30533660789968,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.35,1.34206136114602,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.4,1.3791989165283,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.45,1.45464148075219,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.5,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.55,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.6,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.65,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.7,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.75,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.8,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.85,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.9,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.95,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.975,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-11-30,2,0.99,4.99536566848939,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.01,0.915761757513372,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.025,0.948126273932489,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.05,0.974748664812452,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.1,1.0324770739819,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.15,1.08159196134384,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.2,1.15365773546608,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.25,1.22314540875325,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.3,1.26212090240183,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.35,1.31287404427667,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.4,1.34923490399539,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.45,1.42514397521819,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.5,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.55,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.6,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.65,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.7,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.75,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.8,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.85,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.9,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.95,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.975,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-07,3,0.99,4.54034569981175,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.01,0.902741422859599,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.025,0.946854156781039,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.05,0.953694537381939,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.1,0.99279454247507,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.15,1.03533886162162,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.2,1.10980178502291,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.25,1.17736229007878,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.3,1.21923957746133,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.35,1.28397894064333,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.4,1.3195653782248,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.45,1.39590095374741,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.5,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.55,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.6,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.65,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.7,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.75,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.8,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.85,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.9,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.95,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.975,5.47623020892779,ili perc,quantile
HHS Region 1,2019-11-16,2019-12-14,4,0.99,5.47623020892779,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.01,0.658188017432745,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.025,0.658188017432745,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.05,0.752510093845169,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.1,0.871267214891377,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.15,0.92391547893986,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.2,0.997386868271692,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.25,1.02990087029481,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.3,1.06762220004169,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.35,1.080731438228,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.4,1.13313118002134,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.45,1.19473526388533,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.5,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.55,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.6,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.65,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.7,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.75,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.8,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.85,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.9,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.95,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.975,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-23,1,0.99,3.75866229276739,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.01,0.650805139265529,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.025,0.650805139265529,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.05,0.731258043595157,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.1,0.831426110992979,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.15,0.87752061095895,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.2,0.953349826650101,ili perc,quantile
HHS Region 10,2019-11-16,2019-11-30,2,0.25,0.983964311669427,ili perc,quantile
