"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-02-02,2019-02-09,1,"1%",0.01,1.6613371571483,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"2.5%",0.025,1.69884027473847,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"5%",0.05,1.85155937838454,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"10%",0.1,2.04956145467128,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"15%",0.15,2.15119516043643,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"20%",0.2,2.29605171426243,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"25%",0.25,2.45859189726605,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"30%",0.3,2.5360942958676,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"35%",0.35,2.58842743895173,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"40%",0.4,2.69869974479002,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"45%",0.45,2.83877224312914,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"50%",0.5,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"55%",0.55,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"60%",0.6,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"65%",0.65,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"70%",0.7,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"75%",0.75,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"80%",0.8,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"85%",0.85,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"90%",0.9,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"95%",0.95,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"97.5%",0.975,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"99%",0.99,271.026819787378,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"1%",0.01,1.62044593298157,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"2.5%",0.025,1.66916996057398,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"5%",0.05,1.80697508048533,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"10%",0.1,1.99102695139771,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"15%",0.15,2.08808785814017,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"20%",0.2,2.23066663287079,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"25%",0.25,2.39456698004187,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"30%",0.3,2.47659095599903,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"35%",0.35,2.5450064525651,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"40%",0.4,2.65439131956234,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"45%",0.45,2.79687885127964,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"50%",0.5,202.821019814294,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"55%",0.55,202.821019814294,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"60%",0.6,202.821019814294,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"65%",0.65,202.821019814294,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"70%",0.7,202.821019814294,"ili perc","quantile","hhs1"
