location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2019-11-02,2019-11-09,1,0.01,0.771814959649657,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.025,0.772556555870821,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.05,0.830036423611332,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.1,0.902536017056139,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.15,0.955474624346869,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.2,1.00646719719252,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.25,1.05474952811251,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.3,1.07773414350878,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.35,1.07948189355238,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.4,1.10074289164092,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.45,1.16390637027916,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.5,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.55,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.6,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.65,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.7,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.75,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.8,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.85,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.9,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.95,1.65716383509464,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.975,1.66330204221206,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-09,1,0.99,1.72195468711618,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.01,0.758281087513812,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.025,0.770761185287411,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.05,0.808548738992428,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.1,0.862506126915179,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.15,0.908910976059331,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.2,0.96221455988748394,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.25,1.00863029360323,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.3,1.03454654819649,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.35,1.05031914201169,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.4,1.07080363556395,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.45,1.1344302583163,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.5,1.3190722646642,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.55,1.3190722646642,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.6,1.3190722646642,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.65,1.3190722646642,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.7,1.3190722646642,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.75,1.3190722646642,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.8,1.33984058156114,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.85,1.38497697940271,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.9,1.45593507457242,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.95,1.60516463067288,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.975,1.77327269560446,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-16,2,0.99,1.89844822652284,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.01,0.744937701735574,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.025,0.769159904996996,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.05,0.787221873656468,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.1,0.822605082444319,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.15,0.862462519490278,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.2,0.918109065562397,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.25,0.962635734474693,ili perc,quantile
HHS Region 1,2019-11-02,2019-11-23,3,0.3,0.991472557693207,ili perc,quantile
