location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2020-03-14,2020-03-21,1,0.01,1.78115334280892,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.025,1.78115334280892,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.05,1.91199466972171,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.1,2.13326886932771,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.15,2.21477079199212,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.2,2.40385076520045,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.25,2.56229017193471,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.3,2.60494020625595,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.35,2.66876846176501,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.4,2.80248085880271,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.45,2.99290075866679,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.5,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.55,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.6,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.65,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.7,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.75,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.8,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.85,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.9,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.95,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.975,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-21,1,0.99,612.587770469903,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.01,1.77078406177912,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.025,1.77078406177912,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.05,1.88824495786798,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.1,2.09142668149764,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.15,2.16658689767655,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.2,2.35752846670823,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.25,2.51441729755334,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.3,2.56015468582382,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.35,2.63820929269991,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.4,2.77113432056001,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.45,2.96220852791873,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.5,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.55,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.6,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.65,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.7,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.75,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.8,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.85,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.9,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.95,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.975,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-03-28,2,0.99,605.60287735746,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.01,1.77532856415723,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.025,1.77532856415723,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.05,1.87696830671564,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.1,2.05957769743532,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.15,2.12733721367852,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.2,2.32261850190571,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.25,2.4762141814474,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.3,2.52418029582759,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.35,2.61535011958506,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.4,2.74754768706464,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.45,2.93822210654139,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.5,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.55,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.6,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.65,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.7,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.75,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.8,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.85,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.9,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.95,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.975,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-04,3,0.99,635.269160600886,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.01,1.84868883548489,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.025,1.84868883548489,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.05,1.92324534531701,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.1,2.07383974923459,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.15,2.12931211610169,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.2,2.34036777834933,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.25,2.48262964622586,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.3,2.52886257219609,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.35,2.62802057216902,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.4,2.75976711280771,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.45,2.94517789584722,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.5,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.55,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.6,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.65,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.7,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.75,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.8,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.85,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.9,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.95,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.975,834.052750624473,ili perc,quantile
HHS Region 1,2020-03-14,2020-04-11,4,0.99,834.052750624473,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.01,1.93885700588464,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.025,1.93885700588464,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.05,2.20753807139113,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.1,2.55433262461543,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.15,2.66982227495191,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.2,2.94385969981056,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.25,3.14458795265682,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.3,3.24650278355443,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.35,3.32170813113225,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.4,3.47738926041984,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.45,3.65652796664494,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.5,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.55,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.6,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.65,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.7,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.75,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.8,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.85,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.9,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.95,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.975,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-21,1,0.99,555.860605222043,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.01,1.85613866618195,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.025,1.85613866618195,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.05,2.12327962236276,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.1,2.46401186726644,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.15,2.57829715133278,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.2,2.8421744141317,ili perc,quantile
HHS Region 10,2020-03-14,2020-03-28,2,0.25,3.04980559262157,ili perc,quantile
