location,origin_date,target_end_date,horizon,output_type_id,value,target,output_type
HHS Region 1,2019-02-16,2019-02-23,1,0.01,1.49292212489163,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.025,1.53172482719157,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.05,1.68910971099663,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.1,1.87989194203988,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.15,1.98030095908257,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.2,2.10117231097936,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.25,2.25379062414169,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.3,2.32410666374253,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.35,2.36786863535983,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.4,2.47379126492336,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.45,2.6099632009437,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.5,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.55,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.6,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.65,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.7,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.75,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.8,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.85,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.9,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.95,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.975,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-02-23,1,0.99,155.724796571405,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.01,1.472883539046,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.025,1.52330167598575,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.05,1.66213038168624,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.1,1.83546223971672,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.15,1.92980375271824,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.2,2.0518950463414,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.25,2.20341398417492,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.3,2.27703970001838,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.35,2.33531572619077,ili perc,quantile
HHS Region 1,2019-02-16,2019-03-02,2,0.4,2.44043547454632,ili perc,quantile
